window,feature,strategy_score,pe_buy_floor,pe_buy_low,pe_buy_mid,pe_buy_high,pe_sell_warn,pe_sell_heavy,pe_sell_extreme,fed_buy_threshold,pb_veto_threshold,pb_confirm_threshold,drawdown_standard,drawdown_tight
8,PE_FED,-0.03823,0.1,0.15,0.4,0.5,0.7,0.85,0.95,0.5,0.0,0.0,0.08,0.04
8,PE_PB_FED,-0.03823,0.1,0.25,0.45,0.55,0.7,0.75,0.95,0.5,0.65,0.8,0.1,0.03
8,PE_PB,-0.038232,0.1,0.2,0.35,0.6,0.65,0.75,0.9,0.0,0.5,0.0,0.08,0.04
8,PE_only,-0.038233,0.05,0.25,0.3,0.5,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.05
6,PE_FED,-0.038235,0.1,0.2,0.4,0.55,0.65,0.75,0.85,-0.5,0.0,0.0,0.06,0.05
8,PE_PB,-0.038236,0.2,0.3,0.4,0.65,0.65,0.75,0.9,0.0,0.6,0.0,0.08,0.04
8,PE_PB,-0.038236,0.2,0.25,0.4,0.65,0.65,0.75,0.85,0.0,0.6,0.0,0.06,0.05
6,PE_only,-0.038238,0.15,0.3,0.4,0.6,0.65,0.75,0.85,0.0,0.0,0.0,0.12,0.03
6,PE_PB,-0.038239,0.2,0.25,0.4,0.65,0.7,0.75,0.95,0.0,0.55,0.0,0.06,0.05
8,PE_PB,-0.038239,0.05,0.3,0.35,0.6,0.7,0.75,0.9,0.0,0.6,0.0,0.1,0.04
6,PE_only,-0.038241,0.05,0.25,0.3,0.5,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.03
6,PE_PB_FED,-0.038243,0.05,0.15,0.3,0.7,0.7,0.75,0.85,0.0,0.55,0.8,0.06,0.03
6,PE_FED,-0.038244,0.05,0.2,0.3,0.55,0.65,0.85,0.9,0.0,0.0,0.0,0.1,0.05
6,PE_PB,-0.038256,0.05,0.2,0.45,0.55,0.75,0.8,0.95,0.0,0.6,0.0,0.1,0.05
8,PE_PB,-0.038256,0.05,0.15,0.3,0.5,0.75,0.8,0.95,0.0,0.5,0.0,0.12,0.04
6,PE_PB,-0.038257,0.2,0.25,0.45,0.7,0.75,0.8,0.95,0.0,0.65,0.0,0.12,0.04
8,PE_FED,-0.038257,0.15,0.25,0.3,0.6,0.75,0.8,0.9,0.5,0.0,0.0,0.12,0.04
8,PE_PB,-0.038261,0.15,0.3,0.45,0.7,0.7,0.75,0.95,0.0,0.5,0.0,0.1,0.05
8,PE_FED,-0.038264,0.1,0.25,0.3,0.7,0.7,0.8,0.85,0.5,0.0,0.0,0.08,0.04
6,PE_PB,-0.038269,0.05,0.25,0.35,0.65,0.7,0.8,0.9,0.0,0.6,0.0,0.06,0.03
6,PE_PB,-0.038272,0.1,0.25,0.3,0.65,0.65,0.75,0.9,0.0,0.55,0.0,0.12,0.04
8,PE_PB_FED,-0.038272,0.15,0.25,0.3,0.7,0.65,0.8,0.95,0.5,0.55,0.75,0.12,0.03
6,PE_only,-0.038273,0.15,0.25,0.4,0.55,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.03
6,PE_only,-0.038273,0.15,0.25,0.4,0.55,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.03
6,PE_PB,-0.038274,0.1,0.15,0.3,0.55,0.7,0.85,0.9,0.0,0.65,0.0,0.1,0.03
6,PE_FED,-0.038274,0.2,0.25,0.45,0.65,0.75,0.85,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_PB,-0.038277,0.05,0.25,0.45,0.7,0.7,0.75,0.85,0.0,0.5,0.0,0.08,0.04
8,PE_FED,-0.038277,0.15,0.25,0.3,0.55,0.65,0.8,0.9,0.5,0.0,0.0,0.1,0.03
6,PE_only,-0.038278,0.2,0.25,0.45,0.6,0.65,0.75,0.85,0.0,0.0,0.0,0.1,0.04
8,PE_PB_FED,-0.038278,0.1,0.15,0.35,0.5,0.7,0.8,0.9,-0.5,0.5,0.8,0.12,0.05
6,PE_PB_FED,-0.038281,0.05,0.15,0.3,0.65,0.7,0.75,0.9,0.0,0.55,0.75,0.08,0.04
6,PE_PB,-0.038282,0.05,0.15,0.4,0.6,0.65,0.75,0.9,0.0,0.6,0.0,0.06,0.05
6,PE_PB,-0.038287,0.05,0.2,0.35,0.6,0.65,0.8,0.9,0.0,0.65,0.0,0.12,0.04
6,PE_PB_FED,-0.038287,0.05,0.2,0.35,0.6,0.7,0.75,0.85,-0.5,0.65,0.7,0.08,0.04
6,PE_PB,-0.038288,0.05,0.25,0.45,0.7,0.65,0.8,0.9,0.0,0.6,0.0,0.06,0.04
8,PE_PB_FED,-0.03829,0.2,0.3,0.45,0.55,0.75,0.85,0.95,-0.5,0.65,0.75,0.06,0.04
6,PE_FED,-0.038293,0.05,0.25,0.45,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.05
6,PE_only,-0.038296,0.1,0.3,0.4,0.6,0.75,0.8,0.9,0.0,0.0,0.0,0.08,0.04
6,PE_PB,-0.038304,0.1,0.2,0.35,0.55,0.65,0.85,0.95,0.0,0.65,0.0,0.08,0.05
6,PE_PB,-0.038307,0.2,0.3,0.35,0.7,0.75,0.8,0.95,0.0,0.65,0.0,0.08,0.03
6,PE_PB,-0.038307,0.1,0.25,0.35,0.65,0.75,0.8,0.95,0.0,0.65,0.0,0.06,0.04
6,PE_FED,-0.038308,0.15,0.2,0.35,0.5,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.04
8,PE_PB,-0.038308,0.05,0.25,0.35,0.55,0.65,0.8,0.85,0.0,0.65,0.0,0.08,0.04
8,PE_FED,-0.038308,0.1,0.3,0.4,0.65,0.7,0.75,0.9,0.5,0.0,0.0,0.06,0.03
6,PE_only,-0.038309,0.1,0.15,0.4,0.5,0.75,0.85,0.9,0.0,0.0,0.0,0.06,0.03
8,PE_only,-0.038311,0.05,0.25,0.35,0.5,0.65,0.85,0.9,0.0,0.0,0.0,0.1,0.04
6,PE_PB,-0.038314,0.1,0.15,0.45,0.5,0.65,0.8,0.95,0.0,0.65,0.0,0.06,0.04
6,PE_PB,-0.038314,0.1,0.15,0.45,0.5,0.65,0.8,0.95,0.0,0.65,0.0,0.1,0.04
6,PE_FED,-0.038314,0.2,0.3,0.4,0.7,0.65,0.85,0.9,0.0,0.0,0.0,0.12,0.05
6,PE_PB,-0.038315,0.2,0.25,0.4,0.7,0.65,0.8,0.9,0.0,0.6,0.0,0.08,0.03
8,PE_PB,-0.038315,0.2,0.3,0.45,0.55,0.65,0.8,0.95,0.0,0.65,0.0,0.08,0.03
6,PE_only,-0.038318,0.2,0.25,0.35,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.05
6,PE_FED,-0.038318,0.2,0.25,0.4,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_PB,-0.03832,0.1,0.25,0.3,0.55,0.65,0.8,0.85,0.0,0.65,0.0,0.08,0.03
8,PE_PB_FED,-0.03832,0.1,0.15,0.3,0.5,0.7,0.75,0.9,0.5,0.65,0.8,0.12,0.05
6,PE_only,-0.038324,0.1,0.15,0.45,0.5,0.65,0.75,0.85,0.0,0.0,0.0,0.1,0.05
8,PE_FED,-0.038324,0.1,0.3,0.45,0.7,0.65,0.8,0.95,0.5,0.0,0.0,0.06,0.05
8,PE_PB_FED,-0.038325,0.1,0.2,0.3,0.7,0.65,0.85,0.9,0.5,0.65,0.7,0.12,0.03
6,PE_PB,-0.038326,0.05,0.25,0.4,0.65,0.65,0.8,0.9,0.0,0.6,0.0,0.06,0.03
6,PE_PB,-0.038333,0.1,0.15,0.3,0.6,0.65,0.85,0.95,0.0,0.6,0.0,0.12,0.04
6,PE_FED,-0.038333,0.05,0.15,0.45,0.55,0.75,0.8,0.85,-0.5,0.0,0.0,0.08,0.03
6,PE_only,-0.038341,0.05,0.15,0.3,0.5,0.75,0.85,0.9,0.0,0.0,0.0,0.08,0.05
6,PE_PB,-0.038341,0.1,0.25,0.3,0.7,0.75,0.85,0.9,0.0,0.6,0.0,0.08,0.03
8,PE_PB_FED,-0.038342,0.1,0.15,0.35,0.7,0.75,0.8,0.85,0.5,0.6,0.8,0.12,0.05
8,PE_PB_FED,-0.038344,0.05,0.15,0.4,0.55,0.7,0.85,0.95,0.5,0.6,0.75,0.08,0.03
6,PB_FED,-0.038346,0.05,0.15,0.45,0.65,0.65,0.75,0.9,0.5,0.0,0.0,0.1,0.04
6,PE_PB,-0.038347,0.05,0.25,0.35,0.7,0.75,0.85,0.9,0.0,0.55,0.0,0.06,0.04
6,PE_FED,-0.038349,0.1,0.15,0.45,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.04
8,PE_PB_FED,-0.038349,0.2,0.25,0.4,0.6,0.75,0.85,0.95,-0.5,0.5,0.7,0.08,0.03
8,PE_FED,-0.03835,0.1,0.2,0.45,0.7,0.65,0.8,0.85,0.5,0.0,0.0,0.06,0.05
8,PE_PB,-0.038351,0.2,0.3,0.45,0.7,0.7,0.8,0.9,0.0,0.6,0.0,0.12,0.05
6,PE_PB,-0.038354,0.2,0.25,0.3,0.7,0.65,0.75,0.95,0.0,0.6,0.0,0.12,0.04
6,PE_FED,-0.03836,0.1,0.3,0.4,0.65,0.65,0.75,0.85,0.0,0.0,0.0,0.12,0.05
6,PE_PB,-0.038361,0.1,0.15,0.35,0.7,0.75,0.85,0.95,0.0,0.5,0.0,0.06,0.04
6,PE_only,-0.038367,0.2,0.25,0.3,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.04
6,PE_PB_FED,-0.038368,0.05,0.2,0.4,0.6,0.65,0.8,0.85,0.0,0.65,0.7,0.1,0.03
8,PE_only,-0.038369,0.05,0.3,0.4,0.5,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_FED,-0.038369,0.05,0.15,0.4,0.55,0.7,0.85,0.9,0.5,0.0,0.0,0.1,0.04
8,PE_only,-0.038373,0.2,0.3,0.4,0.5,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.03
6,PE_FED,-0.038374,0.1,0.2,0.35,0.55,0.65,0.85,0.9,-0.5,0.0,0.0,0.06,0.03
6,PE_PB,-0.038377,0.05,0.25,0.45,0.65,0.65,0.75,0.9,0.0,0.6,0.0,0.06,0.03
6,PE_PB,-0.038378,0.05,0.15,0.45,0.6,0.7,0.8,0.9,0.0,0.55,0.0,0.12,0.05
6,PE_PB,-0.038378,0.15,0.25,0.3,0.65,0.75,0.85,0.9,0.0,0.65,0.0,0.08,0.04
6,PE_PB,-0.038379,0.15,0.2,0.4,0.7,0.7,0.8,0.95,0.0,0.5,0.0,0.08,0.05
6,PE_PB,-0.038379,0.05,0.25,0.3,0.55,0.7,0.75,0.95,0.0,0.6,0.0,0.1,0.04
6,PE_only,-0.038381,0.15,0.25,0.35,0.5,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.03
6,PE_only,-0.038385,0.15,0.3,0.35,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.06,0.04
6,PE_PB,-0.038387,0.05,0.2,0.45,0.65,0.75,0.8,0.9,0.0,0.65,0.0,0.1,0.04
6,PE_PB_FED,-0.038387,0.05,0.15,0.45,0.65,0.75,0.85,0.95,0.0,0.6,0.8,0.1,0.05
6,PE_only,-0.038389,0.15,0.25,0.4,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.1,0.04
6,PE_PB,-0.038389,0.15,0.25,0.3,0.55,0.7,0.75,0.95,0.0,0.6,0.0,0.06,0.04
6,PE_PB,-0.038392,0.1,0.3,0.4,0.7,0.7,0.85,0.9,0.0,0.65,0.0,0.1,0.03
6,PE_PB,-0.038395,0.1,0.2,0.4,0.55,0.65,0.8,0.9,0.0,0.65,0.0,0.08,0.04
8,PE_PB,-0.038397,0.15,0.2,0.35,0.55,0.65,0.75,0.85,0.0,0.55,0.0,0.06,0.03
8,PE_PB_FED,-0.038398,0.05,0.3,0.35,0.7,0.7,0.8,0.85,-0.5,0.5,0.8,0.08,0.05
8,PE_PB,-0.038401,0.05,0.25,0.35,0.65,0.7,0.75,0.85,0.0,0.55,0.0,0.08,0.05
6,PE_PB,-0.038402,0.1,0.2,0.3,0.55,0.7,0.85,0.95,0.0,0.6,0.0,0.06,0.03
8,PE_PB,-0.038402,0.1,0.25,0.3,0.6,0.7,0.8,0.9,0.0,0.55,0.0,0.08,0.03
8,PE_PB_FED,-0.038402,0.15,0.3,0.45,0.6,0.7,0.8,0.95,-0.5,0.5,0.7,0.08,0.04
6,PE_FED,-0.038404,0.1,0.15,0.35,0.55,0.75,0.85,0.9,-0.5,0.0,0.0,0.08,0.05
8,PE_PB,-0.038405,0.1,0.15,0.3,0.55,0.75,0.85,0.9,0.0,0.6,0.0,0.08,0.05
8,PE_FED,-0.038405,0.2,0.25,0.4,0.7,0.65,0.85,0.95,0.5,0.0,0.0,0.12,0.04
6,PE_only,-0.038407,0.15,0.25,0.3,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.06,0.03
6,PE_FED,-0.038407,0.1,0.15,0.35,0.5,0.65,0.8,0.9,-0.5,0.0,0.0,0.12,0.03
6,PE_PB,-0.038408,0.1,0.3,0.35,0.7,0.75,0.85,0.9,0.0,0.65,0.0,0.12,0.04
6,PE_PB,-0.038412,0.1,0.2,0.4,0.6,0.7,0.85,0.95,0.0,0.65,0.0,0.08,0.04
8,PE_PB_FED,-0.038413,0.2,0.25,0.35,0.5,0.7,0.8,0.95,-0.5,0.6,0.75,0.06,0.05
6,PE_only,-0.038417,0.05,0.2,0.45,0.5,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.05
8,PE_FED,-0.038417,0.15,0.25,0.3,0.55,0.7,0.75,0.9,0.5,0.0,0.0,0.1,0.05
6,PE_PB_FED,-0.038421,0.15,0.2,0.35,0.65,0.75,0.8,0.85,-0.5,0.6,0.75,0.08,0.03
8,PE_only,-0.038427,0.15,0.3,0.45,0.5,0.75,0.85,0.95,0.0,0.0,0.0,0.06,0.03
8,PE_FED,-0.038427,0.05,0.2,0.45,0.6,0.7,0.85,0.95,0.5,0.0,0.0,0.12,0.04
8,PE_only,-0.038429,0.05,0.25,0.4,0.5,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.03
6,PE_PB,-0.038435,0.1,0.2,0.3,0.55,0.7,0.75,0.9,0.0,0.6,0.0,0.08,0.04
6,PE_only,-0.038436,0.05,0.25,0.3,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.12,0.03
6,PE_FED,-0.038437,0.05,0.2,0.35,0.5,0.65,0.75,0.9,-0.5,0.0,0.0,0.12,0.03
6,PE_only,-0.03844,0.15,0.2,0.45,0.5,0.65,0.75,0.85,0.0,0.0,0.0,0.08,0.03
8,PE_PB,-0.038441,0.1,0.2,0.4,0.65,0.65,0.85,0.95,0.0,0.5,0.0,0.08,0.05
6,PE_PB,-0.038444,0.1,0.2,0.45,0.55,0.65,0.8,0.9,0.0,0.65,0.0,0.12,0.03
6,PE_FED,-0.038445,0.1,0.15,0.4,0.5,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_PB_FED,-0.038446,0.1,0.15,0.3,0.55,0.7,0.75,0.9,0.5,0.55,0.75,0.12,0.04
8,PE_only,-0.038447,0.1,0.3,0.35,0.5,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.03
6,PE_FED,-0.038451,0.2,0.3,0.45,0.65,0.75,0.8,0.85,-0.5,0.0,0.0,0.06,0.05
6,PE_only,-0.038453,0.1,0.15,0.4,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.08,0.05
6,PE_PB,-0.038454,0.2,0.25,0.35,0.65,0.75,0.8,0.95,0.0,0.55,0.0,0.12,0.04
6,PE_FED,-0.038455,0.2,0.25,0.35,0.6,0.7,0.8,0.85,0.0,0.0,0.0,0.06,0.03
8,PE_PB,-0.038457,0.05,0.2,0.3,0.55,0.65,0.85,0.95,0.0,0.55,0.0,0.1,0.04
8,PE_PB,-0.038459,0.05,0.25,0.4,0.5,0.65,0.8,0.95,0.0,0.65,0.0,0.08,0.04
8,PE_only,-0.038461,0.2,0.3,0.45,0.5,0.7,0.8,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_PB,-0.038461,0.05,0.3,0.4,0.6,0.65,0.85,0.95,0.0,0.6,0.0,0.12,0.03
6,PE_PB,-0.038463,0.15,0.25,0.35,0.7,0.7,0.8,0.85,0.0,0.65,0.0,0.08,0.04
6,PE_PB_FED,-0.038463,0.2,0.25,0.45,0.65,0.65,0.75,0.95,0.0,0.6,0.7,0.06,0.03
6,PE_PB,-0.038465,0.1,0.15,0.45,0.55,0.7,0.75,0.9,0.0,0.6,0.0,0.08,0.05
8,PE_PB,-0.038466,0.05,0.2,0.3,0.55,0.7,0.75,0.9,0.0,0.5,0.0,0.06,0.04
6,PE_only,-0.038469,0.2,0.3,0.35,0.6,0.7,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_PB,-0.038469,0.1,0.2,0.3,0.55,0.75,0.8,0.85,0.0,0.6,0.0,0.1,0.03
8,PE_PB,-0.038469,0.1,0.3,0.45,0.7,0.7,0.75,0.95,0.0,0.5,0.0,0.1,0.04
6,PE_only,-0.038471,0.1,0.3,0.45,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.05
6,PE_only,-0.038471,0.1,0.3,0.45,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.05
6,PE_only,-0.038474,0.15,0.25,0.4,0.5,0.75,0.85,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_PB,-0.038476,0.1,0.15,0.3,0.5,0.75,0.8,0.85,0.0,0.65,0.0,0.08,0.04
6,PE_FED,-0.038477,0.2,0.25,0.35,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.1,0.03
6,PE_PB_FED,-0.038477,0.15,0.2,0.35,0.6,0.75,0.85,0.9,-0.5,0.65,0.8,0.1,0.03
6,PE_only,-0.038479,0.05,0.25,0.3,0.55,0.75,0.85,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_PB,-0.03848,0.05,0.25,0.35,0.55,0.65,0.8,0.95,0.0,0.55,0.0,0.06,0.05
6,PE_only,-0.038482,0.1,0.3,0.35,0.55,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_PB_FED,-0.038484,0.15,0.25,0.45,0.6,0.65,0.75,0.95,0.5,0.65,0.7,0.1,0.05
6,PE_FED,-0.038485,0.05,0.25,0.4,0.55,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_only,-0.038485,0.05,0.25,0.4,0.5,0.7,0.85,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_PB_FED,-0.038485,0.1,0.3,0.35,0.55,0.65,0.85,0.9,0.0,0.55,0.75,0.08,0.04
6,PE_PB,-0.038486,0.1,0.15,0.4,0.7,0.65,0.8,0.85,0.0,0.5,0.0,0.1,0.03
8,PE_PB,-0.038486,0.1,0.25,0.35,0.6,0.65,0.8,0.85,0.0,0.6,0.0,0.12,0.04
8,PE_FED,-0.03849,0.05,0.3,0.35,0.55,0.7,0.75,0.95,0.5,0.0,0.0,0.08,0.03
8,PE_FED,-0.038492,0.15,0.25,0.35,0.7,0.7,0.85,0.9,0.5,0.0,0.0,0.1,0.04
6,PE_PB,-0.038493,0.15,0.2,0.3,0.55,0.65,0.75,0.95,0.0,0.55,0.0,0.1,0.05
8,PE_PB,-0.038493,0.05,0.15,0.35,0.55,0.7,0.8,0.85,0.0,0.55,0.0,0.1,0.05
8,PE_FED,-0.038496,0.05,0.2,0.3,0.65,0.75,0.8,0.85,0.5,0.0,0.0,0.1,0.05
6,PE_PB,-0.038499,0.05,0.2,0.4,0.65,0.7,0.75,0.95,0.0,0.5,0.0,0.06,0.04
8,PE_PB,-0.038503,0.15,0.2,0.3,0.55,0.7,0.75,0.85,0.0,0.55,0.0,0.06,0.03
6,PE_PB_FED,-0.038504,0.1,0.25,0.35,0.65,0.65,0.8,0.85,-0.5,0.65,0.75,0.1,0.03
8,PE_FED,-0.038505,0.15,0.25,0.35,0.7,0.75,0.85,0.9,0.5,0.0,0.0,0.1,0.04
6,PE_only,-0.038506,0.1,0.15,0.45,0.5,0.7,0.8,0.85,0.0,0.0,0.0,0.08,0.03
6,PE_PB,-0.038506,0.1,0.2,0.45,0.7,0.75,0.8,0.85,0.0,0.65,0.0,0.08,0.05
8,PE_only,-0.038506,0.1,0.3,0.35,0.5,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_PB,-0.038506,0.1,0.2,0.4,0.6,0.65,0.85,0.9,0.0,0.6,0.0,0.08,0.05
6,PE_PB,-0.038507,0.15,0.2,0.4,0.65,0.65,0.8,0.9,0.0,0.65,0.0,0.06,0.05
8,PE_PB,-0.038507,0.1,0.25,0.4,0.55,0.7,0.8,0.9,0.0,0.65,0.0,0.12,0.05
6,PE_PB_FED,-0.038508,0.1,0.2,0.4,0.65,0.75,0.85,0.9,0.0,0.6,0.8,0.1,0.04
8,PE_only,-0.038509,0.2,0.3,0.45,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.1,0.04
8,PE_PB,-0.03851,0.05,0.3,0.45,0.65,0.65,0.85,0.95,0.0,0.6,0.0,0.12,0.05
8,PE_only,-0.038512,0.2,0.25,0.45,0.5,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_FED,-0.038512,0.05,0.25,0.4,0.6,0.7,0.8,0.9,0.5,0.0,0.0,0.12,0.03
6,PE_only,-0.038513,0.2,0.3,0.35,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.05
6,PE_only,-0.038515,0.05,0.2,0.4,0.5,0.75,0.8,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_PB_FED,-0.038517,0.2,0.25,0.4,0.5,0.7,0.75,0.9,-0.5,0.6,0.8,0.08,0.03
8,PE_PB,-0.038518,0.1,0.2,0.45,0.6,0.65,0.85,0.95,0.0,0.55,0.0,0.06,0.05
8,PE_only,-0.038519,0.15,0.25,0.4,0.5,0.75,0.85,0.9,0.0,0.0,0.0,0.1,0.03
6,PE_PB_FED,-0.03852,0.1,0.25,0.35,0.7,0.7,0.75,0.9,0.0,0.6,0.8,0.06,0.03
8,PE_PB,-0.038522,0.05,0.25,0.3,0.55,0.75,0.8,0.95,0.0,0.5,0.0,0.12,0.03
8,PE_PB_FED,-0.038526,0.1,0.25,0.35,0.55,0.75,0.85,0.9,0.0,0.5,0.7,0.1,0.05
8,PE_PB,-0.038527,0.2,0.25,0.3,0.7,0.65,0.75,0.85,0.0,0.55,0.0,0.08,0.05
6,PE_PB,-0.038528,0.1,0.25,0.35,0.7,0.7,0.75,0.85,0.0,0.55,0.0,0.08,0.05
6,PE_PB,-0.038529,0.05,0.15,0.4,0.5,0.65,0.75,0.95,0.0,0.55,0.0,0.1,0.05
8,PE_PB_FED,-0.038529,0.15,0.25,0.4,0.5,0.7,0.8,0.85,-0.5,0.65,0.75,0.12,0.03
6,PE_PB_FED,-0.03853,0.15,0.3,0.45,0.65,0.7,0.8,0.95,-0.5,0.65,0.8,0.1,0.04
8,PE_PB,-0.03853,0.15,0.25,0.35,0.6,0.65,0.75,0.85,0.0,0.55,0.0,0.06,0.03
8,PE_FED,-0.038533,0.1,0.25,0.35,0.6,0.7,0.8,0.9,0.5,0.0,0.0,0.12,0.04
8,PE_PB_FED,-0.038536,0.05,0.2,0.3,0.55,0.7,0.85,0.9,-0.5,0.5,0.8,0.06,0.03
6,PE_PB,-0.038538,0.1,0.15,0.3,0.6,0.7,0.8,0.85,0.0,0.65,0.0,0.1,0.05
8,PE_only,-0.038538,0.05,0.3,0.35,0.5,0.75,0.85,0.95,0.0,0.0,0.0,0.08,0.04
8,PE_PB,-0.038539,0.15,0.25,0.4,0.55,0.75,0.8,0.85,0.0,0.65,0.0,0.1,0.03
6,PE_PB,-0.038542,0.1,0.25,0.45,0.7,0.7,0.8,0.85,0.0,0.6,0.0,0.06,0.03
8,PE_PB_FED,-0.038542,0.15,0.25,0.3,0.6,0.65,0.75,0.95,0.5,0.6,0.7,0.1,0.04
6,PE_only,-0.038551,0.05,0.2,0.45,0.5,0.65,0.75,0.85,0.0,0.0,0.0,0.1,0.04
6,PE_FED,-0.038551,0.05,0.2,0.45,0.55,0.7,0.8,0.9,-0.5,0.0,0.0,0.06,0.05
8,PE_PB,-0.038555,0.1,0.25,0.45,0.7,0.7,0.75,0.85,0.0,0.5,0.0,0.12,0.03
8,PE_PB,-0.038558,0.1,0.25,0.4,0.6,0.7,0.8,0.85,0.0,0.6,0.0,0.08,0.03
6,PE_only,-0.03856,0.15,0.2,0.35,0.5,0.65,0.75,0.85,0.0,0.0,0.0,0.1,0.05
6,PE_PB_FED,-0.03856,0.05,0.2,0.45,0.65,0.7,0.75,0.9,-0.5,0.6,0.7,0.12,0.05
6,PE_PB,-0.038562,0.15,0.3,0.45,0.7,0.75,0.8,0.95,0.0,0.65,0.0,0.08,0.04
6,PE_only,-0.038564,0.05,0.25,0.35,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.12,0.05
6,PE_PB_FED,-0.038566,0.05,0.2,0.45,0.6,0.65,0.75,0.95,-0.5,0.55,0.7,0.12,0.03
6,PE_only,-0.038567,0.05,0.3,0.4,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_PB_FED,-0.038567,0.2,0.25,0.3,0.6,0.75,0.85,0.9,0.0,0.5,0.8,0.08,0.05
6,PE_PB,-0.038568,0.05,0.2,0.3,0.5,0.65,0.8,0.95,0.0,0.65,0.0,0.06,0.05
8,PE_PB_FED,-0.038569,0.1,0.25,0.4,0.55,0.65,0.75,0.95,0.5,0.65,0.75,0.08,0.04
6,PE_only,-0.038582,0.1,0.2,0.3,0.5,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.05
6,PE_PB,-0.038585,0.05,0.25,0.4,0.55,0.7,0.75,0.95,0.0,0.6,0.0,0.08,0.05
8,PE_only,-0.038586,0.1,0.25,0.45,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.1,0.03
8,PE_PB,-0.038587,0.15,0.2,0.35,0.65,0.75,0.8,0.85,0.0,0.5,0.0,0.06,0.03
6,PE_PB_FED,-0.038588,0.1,0.2,0.35,0.65,0.75,0.85,0.95,0.0,0.55,0.75,0.06,0.05
8,PE_PB,-0.038588,0.1,0.3,0.35,0.6,0.75,0.85,0.95,0.0,0.6,0.0,0.12,0.03
6,PE_PB,-0.038595,0.15,0.25,0.45,0.7,0.65,0.85,0.95,0.0,0.6,0.0,0.06,0.03
8,PE_PB_FED,-0.038598,0.15,0.3,0.35,0.6,0.75,0.85,0.9,0.0,0.5,0.7,0.1,0.04
6,PE_PB,-0.038599,0.15,0.3,0.45,0.7,0.75,0.8,0.95,0.0,0.65,0.0,0.12,0.05
6,PE_PB_FED,-0.038599,0.05,0.2,0.3,0.65,0.7,0.85,0.95,0.0,0.55,0.8,0.06,0.04
6,PE_PB_FED,-0.038601,0.15,0.2,0.35,0.6,0.65,0.85,0.9,-0.5,0.65,0.7,0.08,0.04
8,PE_FED,-0.038602,0.15,0.3,0.45,0.65,0.7,0.75,0.9,0.5,0.0,0.0,0.1,0.03
8,PE_PB_FED,-0.038602,0.05,0.15,0.3,0.6,0.75,0.8,0.9,0.5,0.55,0.7,0.08,0.03
8,PE_FED,-0.038604,0.15,0.2,0.45,0.55,0.75,0.85,0.95,0.5,0.0,0.0,0.08,0.04
6,PE_PB,-0.038606,0.1,0.25,0.3,0.65,0.7,0.8,0.9,0.0,0.65,0.0,0.08,0.03
6,PE_PB,-0.038606,0.15,0.2,0.45,0.65,0.7,0.75,0.85,0.0,0.65,0.0,0.12,0.03
