he,ex,dt,heavy_ratio,extreme_ratio,000300_xirr,000300_return,000300_trades,000300_buys,000300_sells,000905_xirr,000905_return,000905_trades,000905_buys,000905_sells,000852_xirr,000852_return,000852_trades,000852_buys,000852_sells,000016_xirr,000016_return,000016_trades,000016_buys,000016_sells,399006_xirr,399006_return,399006_trades,399006_buys,399006_sells,399330_xirr,399330_return,399330_trades,399330_buys,399330_sells,avg_xirr,n_indices
0.8,0.9,0.04,0.1,0.2,0.1017,0.266258,330,314,16,0.0998,0.352553,300,285,15,0.1405,0.377031,262,240,22,0.1062,0.211132,310,284,26,0.237,0.729306,273,249,24,0.1975,0.402753,299,271,28,0.147117,6
0.8,0.95,0.04,0.1,0.2,0.1001,0.262859,331,314,17,0.101,0.352355,303,285,18,0.1402,0.382117,265,240,25,0.1038,0.210153,310,284,26,0.2363,0.724203,276,249,27,0.2011,0.405546,305,271,34,0.147083,6
0.85,0.9,0.04,0.05,0.5,0.0986,0.27963,330,316,14,0.1126,0.366003,298,287,11,0.138,0.338832,260,243,17,0.1036,0.224002,309,290,19,0.2327,0.662234,272,251,21,0.1965,0.372029,298,272,26,0.147,6
0.8,0.9,0.04,0.05,0.5,0.1003,0.277839,330,314,16,0.0947,0.370651,300,285,15,0.1432,0.34569,262,240,22,0.1117,0.229925,310,284,26,0.2351,0.679169,273,249,24,0.1959,0.370618,299,271,28,0.146817,6
0.75,0.95,0.03,0.1,0.15,0.102,0.259329,331,312,19,0.1002,0.340065,304,285,19,0.1436,0.36195,266,236,30,0.1105,0.207685,307,278,29,0.2251,0.691079,278,249,29,0.1994,0.393169,305,267,38,0.1468,6
0.75,0.9,0.04,0.1,0.2,0.1036,0.262444,330,312,18,0.1009,0.345144,301,285,16,0.1437,0.358468,263,236,27,0.1082,0.204776,306,278,28,0.2276,0.687387,275,249,26,0.1966,0.394361,297,267,30,0.146767,6
0.75,0.9,0.03,0.05,0.35,0.1002,0.263914,330,312,18,0.0924,0.354249,302,285,17,0.1379,0.341309,264,236,28,0.1141,0.22864,307,278,29,0.2255,0.660457,276,249,27,0.2104,0.398791,300,267,33,0.14675,6
0.75,0.95,0.04,0.1,0.2,0.102,0.259329,331,312,19,0.1013,0.342849,304,285,19,0.1436,0.36195,266,236,30,0.106,0.20385,306,278,28,0.2269,0.683276,278,249,29,0.1999,0.396814,303,267,36,0.146617,6
0.75,0.85,0.05,0.1,0.25,0.1031,0.258875,327,312,15,0.0978,0.323683,301,285,16,0.1398,0.348021,258,236,22,0.0999,0.2055,301,279,22,0.243,0.722353,268,249,19,0.1958,0.400813,289,267,22,0.146567,6
0.85,0.95,0.04,0.1,0.5,0.0973,0.266262,331,316,15,0.1074,0.404513,302,287,15,0.1373,0.371802,264,243,21,0.104,0.214158,309,290,19,0.2304,0.653787,275,251,24,0.203,0.380271,304,272,32,0.146567,6
0.8,0.95,0.05,0.1,0.2,0.1001,0.262859,331,314,17,0.0996,0.346123,303,285,18,0.1402,0.382117,265,240,25,0.1038,0.210153,310,284,26,0.2354,0.722984,276,249,27,0.1996,0.409832,304,271,33,0.14645,6
0.85,0.95,0.05,0.1,0.5,0.0973,0.266262,331,316,15,0.1049,0.393159,302,287,15,0.1373,0.371802,264,243,21,0.104,0.214158,309,290,19,0.229,0.652038,275,251,24,0.2052,0.386501,303,272,31,0.146283,6
0.8,0.9,0.03,0.1,0.15,0.1008,0.263706,330,314,16,0.0978,0.343477,301,285,16,0.1391,0.37899,263,240,23,0.1091,0.214242,311,284,27,0.2311,0.728485,274,249,25,0.1995,0.406576,302,271,31,0.146233,6
0.85,0.95,0.03,0.1,0.25,0.0973,0.266262,331,316,15,0.1027,0.392002,302,287,15,0.1337,0.374269,264,243,21,0.102,0.212466,310,290,20,0.233,0.686116,275,251,24,0.2085,0.400083,306,272,34,0.1462,6
0.75,0.85,0.03,0.05,0.2,0.1008,0.262083,329,312,17,0.0925,0.371457,301,285,16,0.1326,0.360225,260,236,24,0.1065,0.21098,306,278,28,0.24,0.724209,271,249,22,0.2046,0.419505,294,267,27,0.146167,6
0.75,0.95,0.03,0.05,0.5,0.0824,0.259724,331,312,19,0.1055,0.430009,304,285,19,0.114,0.35198,266,236,30,0.1214,0.235253,307,278,29,0.2345,0.67258,278,249,29,0.2188,0.414399,305,267,38,0.1461,6
0.75,0.95,0.05,0.1,0.2,0.102,0.259329,331,312,19,0.0998,0.336745,304,285,19,0.1436,0.36195,266,236,30,0.106,0.20385,306,278,28,0.2262,0.682289,278,249,29,0.1986,0.400692,302,267,35,0.146033,6
0.85,0.9,0.03,0.05,0.35,0.1039,0.269991,330,316,14,0.1024,0.363446,299,287,12,0.1326,0.344647,261,243,18,0.1049,0.226724,310,290,20,0.2275,0.661647,273,251,22,0.2048,0.389374,301,272,29,0.146017,6
0.75,0.9,0.05,0.05,0.5,0.1015,0.275753,330,312,18,0.0936,0.357739,301,285,16,0.1392,0.336511,263,236,27,0.107,0.22203,306,278,28,0.2282,0.658741,275,249,26,0.2065,0.396964,295,267,28,0.146,6
0.75,0.9,0.03,0.1,0.15,0.1027,0.260108,330,312,18,0.0989,0.336252,302,285,17,0.1426,0.359711,264,236,28,0.1112,0.207718,307,278,29,0.2228,0.686609,276,249,27,0.1977,0.394403,300,267,33,0.145983,6
0.8,0.85,0.03,0.05,0.2,0.0988,0.263133,328,314,14,0.0918,0.37595,300,285,15,0.1305,0.371525,259,240,19,0.1072,0.210949,310,284,26,0.2459,0.749521,269,249,20,0.2013,0.419827,296,272,24,0.145917,6
0.8,0.9,0.03,0.05,0.35,0.099,0.265487,330,314,16,0.0916,0.358509,301,285,16,0.138,0.351282,263,240,23,0.113,0.232639,311,284,27,0.2302,0.678727,274,249,25,0.2036,0.386912,302,271,31,0.1459,6
0.85,0.9,0.04,0.1,0.25,0.1006,0.270962,330,316,14,0.107,0.391023,298,287,11,0.1349,0.36909,260,243,17,0.0954,0.20494,309,290,19,0.2339,0.688342,272,251,21,0.2034,0.401277,298,272,26,0.145867,6
0.8,0.85,0.05,0.05,0.35,0.0995,0.263628,326,314,12,0.0884,0.343812,300,285,15,0.1311,0.339403,257,240,17,0.0954,0.220008,305,285,20,0.257,0.736606,266,249,17,0.2032,0.415805,290,272,18,0.145767,6
0.8,0.9,0.05,0.1,0.2,0.1017,0.266258,330,314,16,0.0982,0.345715,300,285,15,0.1387,0.376686,262,240,22,0.1051,0.210492,310,284,26,0.2357,0.727394,273,249,24,0.1947,0.407082,297,271,26,0.145683,6
0.85,0.95,0.04,0.1,0.35,0.0973,0.266262,331,316,15,0.1046,0.39663,302,287,15,0.1351,0.373282,264,243,21,0.0966,0.207333,309,290,19,0.2335,0.671054,275,251,24,0.2069,0.39643,304,272,32,0.145667,6
0.85,0.9,0.03,0.1,0.2,0.1023,0.26823,330,316,14,0.1027,0.379818,299,287,12,0.1341,0.371128,261,243,18,0.0999,0.209847,310,290,20,0.2275,0.682004,273,251,22,0.207,0.404351,301,272,29,0.145583,6
0.8,0.95,0.04,0.1,0.15,0.1001,0.262859,331,314,17,0.0994,0.347311,303,285,18,0.1402,0.382117,265,240,25,0.1015,0.208067,310,284,26,0.2339,0.733983,276,249,27,0.1979,0.410575,305,271,34,0.1455,6
0.75,0.9,0.05,0.1,0.2,0.1036,0.262444,330,312,18,0.0993,0.338444,301,285,16,0.1424,0.358178,263,236,27,0.1071,0.204171,306,278,28,0.2265,0.685838,275,249,26,0.1939,0.398265,295,267,28,0.145467,6
0.8,0.85,0.04,0.05,0.25,0.0987,0.265836,328,314,14,0.091,0.366133,300,285,15,0.1255,0.345136,257,240,17,0.0965,0.207783,307,284,23,0.256,0.759555,267,249,18,0.2034,0.433086,292,272,20,0.145183,6
0.85,0.9,0.05,0.05,0.5,0.0986,0.27963,330,316,14,0.1095,0.355578,298,287,11,0.1376,0.338071,260,243,17,0.0983,0.219803,309,290,19,0.2307,0.659733,272,251,21,0.196,0.377517,296,272,24,0.145117,6
0.85,0.95,0.05,0.1,0.35,0.0973,0.266262,331,316,15,0.1023,0.386299,302,287,15,0.1351,0.373282,264,243,21,0.0966,0.207333,309,290,19,0.2321,0.669298,275,251,24,0.2073,0.40301,303,272,31,0.145117,6
0.75,0.95,0.04,0.1,0.15,0.102,0.259329,331,312,19,0.0996,0.337908,304,285,19,0.1436,0.36195,266,236,30,0.1037,0.201876,306,278,28,0.2251,0.691079,278,249,29,0.1963,0.397782,303,267,36,0.14505,6
0.8,0.95,0.05,0.1,0.15,0.1001,0.262859,331,314,17,0.0982,0.342345,303,285,18,0.1402,0.382117,265,240,25,0.1015,0.208067,310,284,26,0.2332,0.732984,276,249,27,0.1962,0.413934,304,271,33,0.1449,6
0.85,0.95,0.03,0.1,0.2,0.0973,0.266262,331,316,15,0.101,0.386426,302,287,15,0.133,0.374762,264,243,21,0.098,0.208824,310,290,20,0.2315,0.695187,275,251,24,0.2073,0.406634,306,272,34,0.144683,6
0.75,0.85,0.05,0.05,0.35,0.1014,0.262555,327,312,15,0.0891,0.339754,301,285,16,0.1319,0.330524,258,236,22,0.0962,0.215699,301,279,22,0.2499,0.712691,268,249,19,0.1994,0.401632,289,267,22,0.14465,6
0.8,0.9,0.05,0.05,0.5,0.1003,0.277839,330,314,16,0.0929,0.362047,300,285,15,0.1394,0.345335,262,240,22,0.106,0.225828,310,284,26,0.2333,0.676787,273,249,24,0.1955,0.375799,297,271,26,0.144567,6
0.75,0.95,0.05,0.1,0.15,0.102,0.259329,331,312,19,0.0984,0.333044,304,285,19,0.1436,0.36195,266,236,30,0.1037,0.201876,306,278,28,0.2245,0.69027,278,249,29,0.1948,0.400641,302,267,35,0.1445,6
0.85,0.9,0.05,0.1,0.25,0.1006,0.270962,330,316,14,0.1044,0.380698,298,287,11,0.1345,0.368267,260,243,17,0.0939,0.20383,309,290,19,0.2324,0.686142,272,251,21,0.2011,0.4068,296,272,24,0.144483,6
0.75,0.85,0.04,0.05,0.25,0.0999,0.264243,328,312,16,0.0918,0.361772,301,285,16,0.1272,0.335049,258,236,22,0.0973,0.204007,303,278,25,0.2492,0.733308,269,249,20,0.1999,0.415692,291,267,24,0.144217,6
0.75,0.9,0.04,0.05,0.35,0.0939,0.270433,330,312,18,0.0964,0.381538,301,285,16,0.1347,0.340712,263,236,27,0.0962,0.212936,306,278,28,0.2351,0.685088,275,249,26,0.2078,0.40847,297,267,30,0.144017,6
0.85,0.95,0.04,0.1,0.25,0.0973,0.266262,331,316,15,0.1019,0.38842,302,287,15,0.1337,0.374269,264,243,21,0.0919,0.202783,309,290,19,0.233,0.686116,275,251,24,0.2059,0.408047,304,272,32,0.14395,6
0.8,0.9,0.04,0.1,0.15,0.1002,0.265189,330,314,16,0.0985,0.351692,300,285,15,0.1366,0.378809,262,240,22,0.1022,0.208031,310,284,26,0.2337,0.74329,273,249,24,0.1911,0.411099,299,271,28,0.143717,6
0.75,0.9,0.04,0.1,0.15,0.1022,0.261476,330,312,18,0.0995,0.3443,301,285,16,0.1408,0.359505,263,236,27,0.1044,0.201842,306,278,28,0.225,0.698529,275,249,26,0.1903,0.398254,297,267,30,0.1437,6
0.8,0.9,0.04,0.05,0.35,0.0924,0.272235,330,314,16,0.0956,0.386172,300,285,15,0.134,0.350625,262,240,22,0.095,0.216465,310,284,26,0.2408,0.706045,273,249,24,0.2018,0.394308,299,271,28,0.143267,6
0.85,0.95,0.05,0.1,0.25,0.0973,0.266262,331,316,15,0.1,0.379905,302,287,15,0.1337,0.374269,264,243,21,0.0919,0.202783,309,290,19,0.2318,0.684579,275,251,24,0.2048,0.413662,303,272,31,0.14325,6
0.8,0.85,0.05,0.1,0.2,0.0961,0.261098,326,314,12,0.0968,0.336239,300,285,15,0.1317,0.368828,257,240,17,0.0919,0.207574,305,285,20,0.25,0.789554,266,249,17,0.1928,0.446339,290,272,18,0.143217,6
0.8,0.95,0.03,0.05,0.5,0.0804,0.260971,331,314,17,0.105,0.436381,303,285,18,0.1101,0.365083,265,240,25,0.1204,0.239451,311,284,27,0.2402,0.69214,276,249,27,0.2032,0.387611,307,271,36,0.143217,6
0.75,0.85,0.05,0.1,0.2,0.1002,0.25885,327,312,15,0.0979,0.329169,301,285,16,0.1363,0.349671,258,236,22,0.0935,0.200125,301,279,22,0.2388,0.735995,268,249,19,0.1911,0.40848,289,267,22,0.142967,6
0.85,0.9,0.04,0.1,0.2,0.0989,0.269761,330,316,14,0.1042,0.394624,298,287,11,0.1308,0.37103,260,243,17,0.0918,0.201672,309,290,19,0.2323,0.70075,272,251,21,0.1997,0.410658,298,272,26,0.14295,6
0.8,0.85,0.04,0.1,0.15,0.0978,0.262592,328,314,14,0.0978,0.34674,300,285,15,0.128,0.372775,257,240,17,0.0973,0.20533,307,284,23,0.2442,0.805966,267,249,18,0.1916,0.45391,292,272,20,0.142783,6
0.85,0.95,0.03,0.1,0.15,0.0973,0.266262,331,316,15,0.0991,0.379973,302,287,15,0.1323,0.375255,264,243,21,0.0939,0.204897,310,290,20,0.2289,0.705544,275,251,24,0.2043,0.413541,306,272,34,0.142633,6
0.75,0.9,0.05,0.1,0.15,0.1022,0.261476,330,312,18,0.0982,0.338627,301,285,16,0.14,0.359185,263,236,27,0.1039,0.201684,306,278,28,0.2241,0.697112,275,249,26,0.1873,0.401175,295,267,28,0.142617,6
0.85,0.95,0.04,0.1,0.2,0.0973,0.266262,331,316,15,0.1003,0.383287,302,287,15,0.133,0.374762,264,243,21,0.0897,0.200508,309,290,19,0.2315,0.695187,275,251,24,0.2038,0.41388,304,272,32,0.1426,6
0.75,0.85,0.04,0.1,0.15,0.0999,0.259123,328,312,16,0.0988,0.339456,301,285,16,0.1335,0.352101,258,236,22,0.0988,0.198202,303,278,25,0.2342,0.749015,269,249,20,0.1903,0.413526,291,267,24,0.142583,6
0.8,0.9,0.05,0.1,0.15,0.1002,0.265189,330,314,16,0.0971,0.345902,300,285,15,0.1354,0.378387,262,240,22,0.1018,0.207863,310,284,26,0.2326,0.741541,273,249,24,0.1878,0.41454,297,271,26,0.142483,6
0.85,0.9,0.04,0.05,0.35,0.0904,0.273666,330,316,14,0.1067,0.392129,298,287,11,0.1283,0.343926,260,243,17,0.0875,0.209785,309,290,19,0.2387,0.690247,272,251,21,0.2029,0.397182,298,272,26,0.142417,6
0.75,0.9,0.03,0.05,0.25,0.0939,0.263175,330,312,18,0.0932,0.36732,302,285,17,0.1313,0.34447,264,236,28,0.0992,0.217054,307,278,29,0.2276,0.685283,276,249,27,0.2092,0.41339,300,267,33,0.1424,6
0.75,0.95,0.03,0.05,0.35,0.0824,0.259724,331,312,19,0.1021,0.42005,304,285,19,0.114,0.35198,266,236,30,0.1039,0.222633,307,278,29,0.236,0.694249,278,249,29,0.2149,0.42203,305,267,38,0.142217,6
0.85,0.95,0.03,0.05,0.5,0.0783,0.261885,331,316,15,0.1049,0.458973,302,287,15,0.1145,0.350866,264,243,21,0.1119,0.233797,310,290,20,0.2381,0.675793,275,251,24,0.2045,0.390073,306,272,34,0.142033,6
0.85,0.95,0.05,0.1,0.2,0.0973,0.266262,331,316,15,0.0987,0.376021,302,287,15,0.133,0.374762,264,243,21,0.0897,0.200508,309,290,19,0.2305,0.693836,275,251,24,0.2021,0.41866,303,272,31,0.141883,6
0.8,0.9,0.03,0.05,0.25,0.0924,0.264669,330,314,16,0.0924,0.371759,301,285,16,0.1301,0.355348,263,240,23,0.098,0.220707,311,284,27,0.2324,0.706362,274,249,25,0.2059,0.406302,302,271,31,0.141867,6
0.85,0.9,0.03,0.1,0.15,0.0989,0.267655,330,316,14,0.1003,0.386146,299,287,12,0.1293,0.373235,261,243,18,0.0946,0.204994,310,290,20,0.2258,0.699387,273,251,22,0.2021,0.415066,301,272,29,0.141833,6
0.75,0.9,0.05,0.05,0.35,0.0939,0.270433,330,312,18,0.0942,0.371498,301,285,16,0.1307,0.340176,263,236,27,0.0922,0.209574,306,278,28,0.2333,0.682671,275,249,26,0.2061,0.417337,295,267,28,0.141733,6
0.85,0.9,0.05,0.1,0.2,0.0989,0.269761,330,316,14,0.1019,0.385216,298,287,11,0.1304,0.370235,260,243,17,0.0909,0.200997,309,290,19,0.2309,0.698632,272,251,21,0.1965,0.415517,296,272,24,0.141583,6
0.75,0.95,0.04,0.05,0.5,0.0824,0.259724,331,312,19,0.1043,0.424709,304,285,19,0.114,0.35198,266,236,30,0.0954,0.215176,306,278,28,0.2345,0.67258,278,249,29,0.2175,0.427683,303,267,36,0.14135,6
0.85,0.9,0.03,0.05,0.25,0.0955,0.268628,330,316,14,0.0993,0.383911,299,287,12,0.1243,0.348832,261,243,18,0.0904,0.214135,310,290,20,0.2298,0.690263,273,251,22,0.2074,0.409975,301,272,29,0.141117,6
0.8,0.9,0.05,0.05,0.35,0.0924,0.272235,330,314,16,0.0935,0.375994,300,285,15,0.1293,0.350064,262,240,22,0.091,0.213001,310,284,26,0.2388,0.703367,273,249,24,0.2003,0.401105,297,271,26,0.140883,6
0.75,0.95,0.05,0.05,0.5,0.0824,0.259724,331,312,19,0.1014,0.410156,304,285,19,0.114,0.35198,266,236,30,0.0954,0.215176,306,278,28,0.233,0.67061,278,249,29,0.2188,0.44141,302,267,35,0.140833,6
0.85,0.95,0.04,0.1,0.15,0.0973,0.266262,331,316,15,0.0985,0.377406,302,287,15,0.1323,0.375255,264,243,21,0.0875,0.198233,309,290,19,0.2289,0.705544,275,251,24,0.2004,0.419583,304,272,32,0.140817,6
0.8,0.95,0.03,0.05,0.35,0.0804,0.260971,331,314,17,0.1017,0.426285,303,285,18,0.1101,0.365083,265,240,25,0.1027,0.226455,311,284,27,0.2416,0.716258,276,249,27,0.2071,0.40538,307,271,36,0.1406,6
0.85,0.9,0.05,0.05,0.35,0.0904,0.273666,330,316,14,0.1037,0.380209,298,287,11,0.1277,0.342781,260,243,17,0.0838,0.206234,309,290,19,0.2366,0.687435,272,251,21,0.2012,0.404386,296,272,24,0.140567,6
0.85,0.95,0.05,0.1,0.15,0.0973,0.266262,331,316,15,0.0972,0.371616,302,287,15,0.1323,0.375255,264,243,21,0.0875,0.198233,309,290,19,0.2281,0.704437,275,251,24,0.1984,0.423327,303,272,31,0.140133,6
0.8,0.85,0.04,0.05,0.2,0.0935,0.26487,328,314,14,0.0911,0.372745,300,285,15,0.1194,0.348285,257,240,17,0.0876,0.202956,307,284,23,0.2499,0.777228,267,249,18,0.1963,0.445981,292,272,20,0.139633,6
0.75,0.85,0.03,0.05,0.15,0.0946,0.261948,329,312,17,0.0921,0.376539,301,285,16,0.1244,0.357952,260,236,24,0.0948,0.205262,306,278,28,0.2335,0.747589,271,249,22,0.1971,0.431544,294,267,27,0.139417,6
0.75,0.85,0.04,0.05,0.2,0.0949,0.263355,328,312,16,0.0918,0.368295,301,285,16,0.1219,0.337465,258,236,22,0.0885,0.199284,303,278,25,0.2438,0.749112,269,249,20,0.1941,0.42617,291,267,24,0.139167,6
0.8,0.85,0.03,0.05,0.15,0.0921,0.262735,328,314,14,0.0913,0.381102,300,285,15,0.1215,0.37014,259,240,19,0.0956,0.206918,310,284,26,0.2385,0.775669,269,249,20,0.1953,0.436926,296,272,24,0.13905,6
0.85,0.9,0.04,0.1,0.15,0.0972,0.268561,330,316,14,0.1011,0.396649,298,287,11,0.1264,0.373155,260,243,17,0.0882,0.198265,309,290,19,0.2287,0.715505,272,251,21,0.1927,0.42011,298,272,26,0.13905,6
0.85,0.95,0.03,0.05,0.35,0.0783,0.261885,331,316,15,0.1015,0.448028,302,287,15,0.1108,0.353233,264,243,21,0.0948,0.220076,310,290,20,0.2396,0.700776,275,251,24,0.2087,0.409003,306,272,34,0.13895,6
0.75,0.9,0.03,0.05,0.2,0.0907,0.262525,330,312,18,0.093,0.372342,302,285,17,0.1271,0.346137,264,236,28,0.0913,0.210099,307,278,29,0.226,0.702099,276,249,27,0.2042,0.421018,300,267,33,0.138717,6
0.75,0.9,0.04,0.05,0.25,0.0893,0.266887,330,312,18,0.0955,0.386691,301,285,16,0.1277,0.343771,263,236,27,0.0852,0.202968,306,278,28,0.2337,0.708072,275,249,26,0.2004,0.422012,297,267,30,0.138633,6
0.8,0.95,0.04,0.05,0.5,0.0804,0.260971,331,314,17,0.1039,0.431008,303,285,18,0.1101,0.365083,265,240,25,0.0942,0.218775,310,284,26,0.2402,0.69214,276,249,27,0.2029,0.395419,305,271,34,0.138617,6
0.8,0.9,0.03,0.05,0.2,0.0891,0.263966,330,314,16,0.0922,0.37685,301,285,16,0.1252,0.357521,263,240,23,0.09,0.213545,311,284,27,0.2305,0.725131,274,249,25,0.2028,0.417534,302,271,31,0.1383,6
0.8,0.85,0.05,0.05,0.25,0.0911,0.262762,326,314,12,0.0894,0.358492,300,285,15,0.1211,0.344323,257,240,17,0.0804,0.206128,305,285,20,0.2527,0.763709,266,249,17,0.1949,0.43908,290,272,18,0.138267,6
0.8,0.9,0.04,0.05,0.25,0.0876,0.268499,330,314,16,0.0947,0.391396,300,285,15,0.1258,0.354583,262,240,22,0.0839,0.206201,310,284,26,0.2391,0.73167,273,249,24,0.1983,0.413904,299,271,28,0.138233,6
0.75,0.85,0.05,0.1,0.15,0.0971,0.258615,327,312,15,0.0975,0.334099,301,285,16,0.1324,0.35159,258,236,22,0.087,0.194285,301,279,22,0.2311,0.753368,268,249,19,0.1836,0.415923,289,267,22,0.138117,6
0.8,0.95,0.05,0.05,0.5,0.0804,0.260971,331,314,17,0.1009,0.416255,303,285,18,0.1101,0.365083,265,240,25,0.0942,0.218775,310,284,26,0.2385,0.689957,276,249,27,0.2039,0.403487,304,271,33,0.138,6
0.75,0.85,0.05,0.05,0.25,0.0937,0.262027,327,312,15,0.0901,0.354235,301,285,16,0.1234,0.334306,258,236,22,0.0814,0.202218,301,279,22,0.2463,0.737009,268,249,19,0.1928,0.42055,289,267,22,0.13795,6
0.85,0.9,0.05,0.1,0.15,0.0972,0.268561,330,316,14,0.0992,0.388661,298,287,11,0.126,0.372443,260,243,17,0.0878,0.198089,309,290,19,0.2274,0.713566,272,251,21,0.189,0.423975,296,272,24,0.137767,6
0.75,0.95,0.04,0.05,0.35,0.0824,0.259724,331,312,19,0.101,0.414778,304,285,19,0.114,0.35198,266,236,30,0.0838,0.203812,306,278,28,0.236,0.694249,278,249,29,0.2091,0.435261,303,267,36,0.137717,6
0.75,0.95,0.03,0.05,0.25,0.0824,0.259724,331,312,19,0.0989,0.409016,304,285,19,0.114,0.35198,266,236,30,0.0916,0.211949,307,278,29,0.232,0.714419,278,249,29,0.2065,0.428219,305,267,38,0.137567,6
0.85,0.95,0.04,0.05,0.5,0.0783,0.261885,331,316,15,0.1037,0.453148,302,287,15,0.1145,0.350866,264,243,21,0.0867,0.212025,309,290,19,0.2381,0.675793,275,251,24,0.2041,0.398319,304,272,32,0.137567,6
0.8,0.85,0.05,0.1,0.15,0.0924,0.260571,326,314,12,0.0965,0.341272,300,285,15,0.1265,0.37209,257,240,17,0.0852,0.201403,305,285,20,0.2403,0.811506,266,249,17,0.1826,0.457559,290,272,18,0.13725,6
0.85,0.9,0.03,0.05,0.2,0.091,0.267425,330,316,14,0.0974,0.392818,299,287,12,0.119,0.351055,261,243,18,0.0827,0.206574,310,290,20,0.2279,0.709537,273,251,22,0.2041,0.421909,301,272,29,0.137017,6
0.85,0.95,0.05,0.05,0.5,0.0783,0.261885,331,316,15,0.1007,0.437155,302,287,15,0.1145,0.350866,264,243,21,0.0867,0.212025,309,290,19,0.2363,0.673501,275,251,24,0.2051,0.406839,303,272,31,0.136933,6
0.8,0.95,0.03,0.05,0.25,0.0804,0.260971,331,314,17,0.0985,0.415099,303,285,18,0.1101,0.365083,265,240,25,0.0903,0.215453,311,284,27,0.2371,0.73879,276,249,27,0.2037,0.419693,307,271,36,0.136683,6
0.85,0.9,0.04,0.05,0.25,0.0855,0.269689,330,316,14,0.1018,0.404954,298,287,11,0.1196,0.347988,260,243,17,0.0768,0.198922,309,290,19,0.2369,0.716652,272,251,21,0.1993,0.418001,298,272,26,0.13665,6
0.75,0.95,0.05,0.05,0.35,0.0824,0.259724,331,312,19,0.0983,0.401535,304,285,19,0.114,0.35198,266,236,30,0.0838,0.203812,306,278,28,0.2344,0.692272,278,249,29,0.2055,0.445968,302,267,35,0.1364,6
0.8,0.95,0.04,0.05,0.35,0.0804,0.260971,331,314,17,0.1006,0.42094,303,285,18,0.1101,0.365083,265,240,25,0.0824,0.207072,310,284,26,0.2416,0.716258,276,249,27,0.2029,0.41549,305,271,34,0.136333,6
0.75,0.9,0.05,0.05,0.25,0.0893,0.266887,330,312,18,0.0935,0.377143,301,285,16,0.1241,0.343163,263,236,27,0.0825,0.200479,306,278,28,0.2321,0.705597,275,249,26,0.1961,0.429136,295,267,28,0.136267,6
0.8,0.9,0.05,0.05,0.25,0.0876,0.268499,330,314,16,0.0928,0.381718,300,285,15,0.1215,0.353935,262,240,22,0.0812,0.203637,310,284,26,0.2372,0.728929,273,249,24,0.1945,0.420198,297,271,26,0.1358,6
0.8,0.95,0.05,0.05,0.35,0.0804,0.260971,331,314,17,0.0979,0.407515,303,285,18,0.1101,0.365083,265,240,25,0.0824,0.207072,310,284,26,0.2399,0.714066,276,249,27,0.2003,0.423672,304,271,33,0.135167,6
0.85,0.95,0.04,0.05,0.35,0.0783,0.261885,331,316,15,0.1003,0.442234,302,287,15,0.1108,0.353233,264,243,21,0.0755,0.199682,309,290,19,0.2396,0.700776,275,251,24,0.2042,0.41968,304,272,32,0.134783,6
0.85,0.9,0.05,0.05,0.25,0.0855,0.269689,330,316,14,0.0992,0.393606,298,287,11,0.119,0.346743,260,243,17,0.0744,0.196294,309,290,19,0.2349,0.713773,272,251,21,0.1952,0.424675,296,272,24,0.1347,6
0.85,0.95,0.03,0.05,0.25,0.0783,0.261885,331,316,15,0.0981,0.435902,302,287,15,0.1085,0.354812,264,243,21,0.083,0.208475,310,290,20,0.2348,0.723852,275,251,24,0.2051,0.424228,306,272,34,0.134633,6
0.75,0.9,0.04,0.05,0.2,0.0872,0.265114,330,312,18,0.0945,0.387258,301,285,16,0.1236,0.345437,263,236,27,0.0797,0.197608,306,278,28,0.23,0.723119,275,249,26,0.1923,0.428125,297,267,30,0.13455,6
0.75,0.95,0.03,0.05,0.2,0.0824,0.259724,331,312,19,0.0968,0.401972,304,285,19,0.114,0.35198,266,236,30,0.0855,0.205927,307,278,29,0.2278,0.727069,278,249,29,0.1995,0.431299,305,267,38,0.134333,6
0.8,0.9,0.04,0.05,0.2,0.0854,0.266631,330,314,16,0.0937,0.391971,300,285,15,0.121,0.356757,262,240,22,0.0784,0.200681,310,284,26,0.2348,0.7485,273,249,24,0.1917,0.424218,299,271,28,0.134167,6
0.8,0.95,0.03,0.05,0.2,0.0804,0.260971,331,314,17,0.0965,0.407959,303,285,18,0.1101,0.365083,265,240,25,0.0842,0.20925,311,284,27,0.2323,0.752958,276,249,27,0.1985,0.427381,307,271,36,0.133667,6
0.85,0.95,0.05,0.05,0.35,0.0783,0.261885,331,316,15,0.0975,0.427681,302,287,15,0.1108,0.353233,264,243,21,0.0755,0.199682,309,290,19,0.2378,0.698475,275,251,24,0.2015,0.42832,303,272,31,0.133567,6
0.75,0.9,0.03,0.05,0.15,0.0875,0.261689,330,312,18,0.0922,0.375806,302,285,17,0.1222,0.347838,264,236,28,0.0833,0.20232,307,278,29,0.2214,0.723143,276,249,27,0.1942,0.42831,300,267,33,0.133467,6
0.75,0.95,0.04,0.05,0.25,0.0824,0.259724,331,312,19,0.0978,0.404424,304,285,19,0.114,0.35198,266,236,30,0.0769,0.196235,306,278,28,0.232,0.714419,278,249,29,0.1976,0.43906,303,267,36,0.13345,6
