window,feature,strategy_score,pe_buy_floor,pe_buy_low,pe_buy_mid,pe_buy_high,pe_sell_warn,pe_sell_heavy,pe_sell_extreme,fed_buy_threshold,pb_veto_threshold,pb_confirm_threshold,drawdown_standard,drawdown_tight
8,PB_FED,0.016781,0.05,0.2,0.35,0.5,0.75,0.8,0.95,-0.5,0.0,0.0,0.06,0.04
8,PE_only,0.016779,0.15,0.25,0.4,0.6,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_only,0.016779,0.15,0.25,0.4,0.6,0.65,0.8,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_only,0.016772,0.15,0.2,0.3,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_only,0.016772,0.15,0.2,0.3,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.03
8,PB_only,0.016768,0.05,0.25,0.3,0.5,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_only,0.016765,0.1,0.25,0.3,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.05
8,PB_only,0.016762,0.1,0.25,0.4,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.1,0.03
8,PE_FED,0.01676,0.1,0.25,0.35,0.65,0.7,0.8,0.9,-0.5,0.0,0.0,0.12,0.04
6,PE_only,0.016751,0.1,0.2,0.45,0.7,0.65,0.8,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_FED,0.016751,0.2,0.25,0.3,0.55,0.65,0.8,0.95,-0.5,0.0,0.0,0.06,0.03
8,PB_FED,0.016751,0.05,0.2,0.3,0.7,0.7,0.85,0.95,1.0,0.0,0.0,0.12,0.03
8,PE_PB_FED,0.016746,0.1,0.15,0.3,0.65,0.65,0.75,0.9,0.0,0.65,0.75,0.1,0.03
8,PE_FED,0.01674,0.05,0.15,0.45,0.6,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PB_FED,0.01674,0.15,0.2,0.45,0.5,0.7,0.75,0.95,0.5,0.0,0.0,0.08,0.04
8,PB_FED,0.016736,0.15,0.3,0.4,0.65,0.75,0.8,0.95,0.5,0.0,0.0,0.06,0.04
6,PB_only,0.016734,0.05,0.2,0.3,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.04
6,PE_only,0.01673,0.15,0.2,0.3,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.04
6,PB_only,0.016723,0.1,0.25,0.35,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.1,0.03
8,PE_FED,0.016718,0.2,0.25,0.35,0.65,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.05
6,PB_only,0.016717,0.15,0.2,0.35,0.55,0.65,0.75,0.85,0.0,0.0,0.0,0.06,0.03
8,PB_FED,0.016716,0.05,0.25,0.35,0.55,0.65,0.75,0.95,0.5,0.0,0.0,0.08,0.04
8,PB_FED,0.016716,0.1,0.3,0.45,0.5,0.65,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PB_only,0.016708,0.1,0.2,0.4,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.12,0.05
8,PE_FED,0.016701,0.15,0.25,0.4,0.55,0.75,0.8,0.95,-0.5,0.0,0.0,0.06,0.05
8,PE_only,0.016693,0.05,0.15,0.35,0.65,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.03
8,PB_only,0.016693,0.05,0.25,0.3,0.5,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PB_only,0.016691,0.15,0.25,0.45,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PB_only,0.01669,0.2,0.3,0.35,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.04
6,PB_FED,0.016688,0.05,0.15,0.3,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.05
6,PE_only,0.016682,0.05,0.15,0.4,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_FED,0.016681,0.2,0.3,0.45,0.65,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_only,0.016678,0.05,0.2,0.45,0.6,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_FED,0.016677,0.05,0.15,0.35,0.5,0.65,0.75,0.9,0.0,0.0,0.0,0.12,0.04
8,PB_only,0.016677,0.05,0.15,0.35,0.55,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.05
6,PB_only,0.016675,0.1,0.2,0.4,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.06,0.05
8,PB_only,0.016675,0.15,0.25,0.45,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_FED,0.01667,0.05,0.2,0.35,0.65,0.7,0.75,0.85,1.0,0.0,0.0,0.06,0.04
6,PB_only,0.016667,0.2,0.3,0.45,0.65,0.65,0.85,0.9,0.0,0.0,0.0,0.1,0.05
8,PE_FED,0.016663,0.1,0.2,0.4,0.7,0.7,0.75,0.85,-0.5,0.0,0.0,0.06,0.05
6,PE_only,0.016661,0.15,0.3,0.35,0.7,0.7,0.8,0.95,0.0,0.0,0.0,0.06,0.04
6,PB_FED,0.016656,0.2,0.3,0.4,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.12,0.03
6,PB_FED,0.016656,0.2,0.3,0.4,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_only,0.016654,0.2,0.25,0.45,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PB_only,0.016654,0.2,0.25,0.45,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.04
8,PE_only,0.01665,0.05,0.2,0.3,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_FED,0.01665,0.1,0.2,0.45,0.5,0.75,0.8,0.9,-0.5,0.0,0.0,0.08,0.04
8,PE_only,0.016641,0.1,0.25,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.08,0.04
6,PE_only,0.01664,0.05,0.2,0.3,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.06,0.04
6,PE_only,0.01664,0.05,0.2,0.3,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_FED,0.01664,0.05,0.15,0.35,0.55,0.7,0.8,0.9,0.5,0.0,0.0,0.12,0.05
8,PB_only,0.016639,0.05,0.15,0.35,0.55,0.7,0.85,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_FED,0.016638,0.1,0.25,0.3,0.6,0.7,0.8,0.85,-0.5,0.0,0.0,0.06,0.04
6,PB_FED,0.016637,0.15,0.25,0.3,0.6,0.7,0.75,0.85,-0.5,0.0,0.0,0.06,0.05
6,PB_only,0.016632,0.2,0.25,0.3,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.12,0.04
6,PB_FED,0.016629,0.05,0.3,0.35,0.65,0.75,0.8,0.85,-0.5,0.0,0.0,0.1,0.04
8,PB_FED,0.016628,0.15,0.2,0.4,0.7,0.75,0.85,0.95,1.0,0.0,0.0,0.08,0.03
8,PE_FED,0.016626,0.2,0.3,0.45,0.6,0.75,0.8,0.95,-0.5,0.0,0.0,0.08,0.04
8,PE_FED,0.016626,0.2,0.3,0.45,0.6,0.75,0.8,0.95,-0.5,0.0,0.0,0.1,0.04
8,PB_only,0.016625,0.15,0.2,0.45,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.12,0.04
6,PB_only,0.016621,0.15,0.2,0.35,0.6,0.7,0.8,0.9,0.0,0.0,0.0,0.1,0.03
8,PB_FED,0.016618,0.05,0.25,0.3,0.5,0.7,0.85,0.95,-0.5,0.0,0.0,0.12,0.03
8,PE_only,0.016617,0.1,0.15,0.35,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.04
6,PE_only,0.016615,0.15,0.2,0.35,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.12,0.03
6,PB_only,0.016612,0.15,0.2,0.4,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_FED,0.01661,0.05,0.3,0.35,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_only,0.016598,0.1,0.25,0.4,0.6,0.7,0.8,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_only,0.016597,0.1,0.25,0.3,0.7,0.75,0.8,0.9,0.0,0.0,0.0,0.1,0.04
8,PB_only,0.016596,0.05,0.3,0.35,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
6,PB_FED,0.016585,0.05,0.25,0.4,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.08,0.03
6,PB_only,0.016583,0.1,0.15,0.4,0.6,0.7,0.8,0.85,0.0,0.0,0.0,0.1,0.04
8,PE_only,0.01658,0.15,0.25,0.35,0.6,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.05
8,PB_FED,0.01658,0.1,0.2,0.45,0.6,0.7,0.8,0.95,1.0,0.0,0.0,0.1,0.03
8,PE_PB_FED,0.016576,0.15,0.2,0.35,0.6,0.65,0.75,0.95,-0.5,0.65,0.8,0.12,0.04
8,PB_only,0.016574,0.05,0.15,0.4,0.5,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PB_only,0.016567,0.05,0.2,0.35,0.55,0.75,0.8,0.9,0.0,0.0,0.0,0.06,0.05
8,PB_FED,0.016565,0.05,0.2,0.3,0.55,0.65,0.8,0.9,0.5,0.0,0.0,0.12,0.05
6,PB_FED,0.016559,0.2,0.3,0.35,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_only,0.016558,0.1,0.2,0.45,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.1,0.04
8,PB_FED,0.016554,0.1,0.2,0.45,0.5,0.75,0.85,0.9,-0.5,0.0,0.0,0.1,0.03
8,PB_FED,0.016551,0.1,0.25,0.4,0.65,0.65,0.85,0.9,0.5,0.0,0.0,0.12,0.05
8,PB_FED,0.016546,0.05,0.3,0.35,0.55,0.75,0.8,0.95,-0.5,0.0,0.0,0.06,0.04
6,PB_FED,0.016539,0.05,0.15,0.35,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_only,0.016538,0.1,0.25,0.4,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.06,0.04
8,PE_only,0.016537,0.2,0.25,0.35,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_only,0.016537,0.2,0.25,0.35,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.1,0.04
6,PE_only,0.016536,0.05,0.25,0.4,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.12,0.05
8,PB_FED,0.016526,0.05,0.3,0.35,0.5,0.65,0.75,0.9,-0.5,0.0,0.0,0.08,0.04
6,PB_FED,0.016524,0.2,0.25,0.35,0.55,0.7,0.75,0.95,0.0,0.0,0.0,0.12,0.05
8,PB_FED,0.016522,0.15,0.25,0.35,0.55,0.65,0.8,0.9,0.5,0.0,0.0,0.12,0.03
6,PE_only,0.016519,0.1,0.2,0.35,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_FED,0.016511,0.15,0.3,0.35,0.7,0.7,0.85,0.9,0.5,0.0,0.0,0.06,0.04
8,PE_only,0.016502,0.1,0.15,0.4,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_FED,0.016501,0.05,0.3,0.35,0.5,0.65,0.8,0.95,0.0,0.0,0.0,0.06,0.03
8,PE_only,0.0165,0.2,0.25,0.4,0.65,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_PB_FED,0.016496,0.1,0.15,0.35,0.5,0.7,0.8,0.95,0.0,0.6,0.7,0.12,0.03
8,PB_FED,0.016496,0.2,0.25,0.4,0.5,0.65,0.85,0.9,0.0,0.0,0.0,0.06,0.04
6,PE_only,0.016494,0.2,0.25,0.4,0.7,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.05
8,PB_only,0.016491,0.15,0.3,0.45,0.6,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_FED,0.016491,0.05,0.3,0.35,0.55,0.65,0.8,0.9,-0.5,0.0,0.0,0.08,0.05
6,PE_only,0.016488,0.05,0.2,0.3,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.03
6,PB_only,0.016488,0.05,0.15,0.3,0.6,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_only,0.016487,0.2,0.25,0.35,0.6,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_only,0.016483,0.1,0.25,0.45,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.1,0.05
8,PE_PB_FED,0.016482,0.05,0.15,0.35,0.7,0.65,0.75,0.95,0.0,0.5,0.75,0.06,0.04
8,PE_only,0.016478,0.1,0.2,0.4,0.7,0.7,0.8,0.9,0.0,0.0,0.0,0.06,0.03
6,PE_only,0.016477,0.1,0.15,0.4,0.7,0.65,0.85,0.95,0.0,0.0,0.0,0.08,0.04
6,PE_only,0.016477,0.1,0.15,0.45,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_only,0.016477,0.1,0.2,0.4,0.55,0.75,0.8,0.9,0.0,0.0,0.0,0.06,0.05
8,PB_only,0.016473,0.1,0.15,0.35,0.5,0.7,0.8,0.95,0.0,0.0,0.0,0.12,0.03
6,PB_FED,0.01647,0.05,0.2,0.4,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_FED,0.016468,0.1,0.15,0.4,0.5,0.7,0.8,0.9,0.5,0.0,0.0,0.12,0.03
6,PE_only,0.016465,0.05,0.2,0.3,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.08,0.05
8,PE_FED,0.016464,0.15,0.2,0.3,0.7,0.75,0.85,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_PB_FED,0.016459,0.05,0.15,0.4,0.5,0.65,0.8,0.95,0.0,0.65,0.75,0.12,0.05
8,PB_only,0.016459,0.1,0.25,0.4,0.55,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.04
8,PB_FED,0.016459,0.05,0.15,0.45,0.5,0.75,0.85,0.95,-0.5,0.0,0.0,0.1,0.03
8,PE_FED,0.016455,0.1,0.25,0.4,0.7,0.65,0.85,0.9,-0.5,0.0,0.0,0.12,0.04
6,PE_only,0.016454,0.15,0.2,0.35,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.05
8,PB_FED,0.01645,0.1,0.15,0.35,0.55,0.65,0.85,0.9,0.5,0.0,0.0,0.08,0.04
8,PE_only,0.016445,0.1,0.15,0.35,0.65,0.75,0.8,0.9,0.0,0.0,0.0,0.06,0.04
8,PE_only,0.016445,0.1,0.15,0.35,0.65,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.05
8,PB_FED,0.016444,0.15,0.25,0.45,0.7,0.7,0.85,0.9,0.5,0.0,0.0,0.1,0.05
6,PB_only,0.01644,0.1,0.15,0.3,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.05
8,PE_FED,0.016436,0.15,0.2,0.45,0.7,0.7,0.85,0.9,-0.5,0.0,0.0,0.1,0.05
6,PB_only,0.016426,0.1,0.2,0.3,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.1,0.04
8,PE_only,0.016426,0.1,0.25,0.3,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.05
6,PE_only,0.016423,0.15,0.3,0.4,0.7,0.7,0.8,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_FED,0.016422,0.15,0.2,0.45,0.55,0.65,0.75,0.9,-0.5,0.0,0.0,0.06,0.03
8,PB_only,0.016417,0.1,0.3,0.35,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PE_FED,0.016414,0.05,0.15,0.3,0.5,0.75,0.85,0.95,-0.5,0.0,0.0,0.12,0.04
8,PB_FED,0.016411,0.2,0.25,0.45,0.55,0.7,0.75,0.95,0.5,0.0,0.0,0.1,0.05
8,PE_only,0.016409,0.1,0.3,0.4,0.65,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PE_only,0.016409,0.1,0.25,0.4,0.6,0.65,0.8,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_only,0.016409,0.1,0.3,0.4,0.65,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_only,0.016408,0.1,0.25,0.3,0.55,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_only,0.016406,0.05,0.15,0.45,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.04
8,PE_only,0.016401,0.15,0.2,0.35,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_PB_FED,0.016392,0.05,0.25,0.3,0.55,0.65,0.8,0.95,0.0,0.65,0.7,0.08,0.04
8,PE_FED,0.016391,0.05,0.15,0.35,0.65,0.7,0.85,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_only,0.01639,0.1,0.15,0.35,0.55,0.65,0.8,0.95,0.0,0.0,0.0,0.12,0.05
8,PE_PB_FED,0.016389,0.1,0.15,0.3,0.65,0.7,0.75,0.95,0.0,0.5,0.8,0.12,0.04
8,PB_FED,0.016387,0.2,0.3,0.45,0.6,0.7,0.75,0.85,0.5,0.0,0.0,0.1,0.03
8,PE_only,0.016384,0.1,0.2,0.45,0.7,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.04
8,PB_FED,0.016382,0.15,0.3,0.35,0.55,0.7,0.85,0.9,-0.5,0.0,0.0,0.08,0.05
8,PB_FED,0.016382,0.05,0.15,0.45,0.6,0.7,0.85,0.95,0.5,0.0,0.0,0.08,0.04
6,PB_only,0.016381,0.15,0.25,0.3,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.03
8,PB_FED,0.016381,0.05,0.3,0.45,0.65,0.7,0.8,0.95,0.5,0.0,0.0,0.06,0.03
6,PB_FED,0.016379,0.1,0.25,0.4,0.65,0.7,0.8,0.85,0.0,0.0,0.0,0.12,0.05
8,PB_FED,0.016379,0.05,0.25,0.35,0.65,0.65,0.85,0.9,0.5,0.0,0.0,0.12,0.05
8,PB_only,0.016378,0.1,0.15,0.4,0.55,0.7,0.85,0.95,0.0,0.0,0.0,0.1,0.05
6,PB_only,0.016376,0.1,0.25,0.45,0.6,0.65,0.75,0.85,0.0,0.0,0.0,0.1,0.03
8,PE_only,0.016371,0.05,0.2,0.4,0.7,0.7,0.8,0.9,0.0,0.0,0.0,0.06,0.03
6,PB_only,0.016367,0.1,0.2,0.35,0.6,0.7,0.8,0.85,0.0,0.0,0.0,0.06,0.04
8,PB_only,0.016364,0.15,0.25,0.3,0.5,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.03
6,PB_FED,0.016359,0.1,0.2,0.35,0.55,0.7,0.8,0.9,-0.5,0.0,0.0,0.06,0.03
6,PB_FED,0.016358,0.1,0.25,0.4,0.55,0.65,0.75,0.85,0.0,0.0,0.0,0.12,0.03
8,PE_only,0.016352,0.15,0.2,0.4,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.05
8,PE_only,0.016352,0.2,0.25,0.4,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.04
6,PB_only,0.016346,0.2,0.25,0.3,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_only,0.016345,0.1,0.2,0.3,0.5,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.04
8,PE_PB_FED,0.016344,0.05,0.2,0.45,0.65,0.7,0.8,0.95,0.0,0.6,0.7,0.06,0.04
8,PB_FED,0.016322,0.05,0.25,0.45,0.5,0.7,0.75,0.95,0.5,0.0,0.0,0.1,0.03
6,PB_FED,0.016321,0.1,0.25,0.35,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PB_only,0.01632,0.05,0.15,0.4,0.5,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_FED,0.016317,0.05,0.15,0.35,0.6,0.75,0.85,0.9,0.0,0.0,0.0,0.06,0.04
8,PB_FED,0.016316,0.05,0.25,0.4,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.05
8,PB_only,0.016298,0.1,0.3,0.45,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.05
6,PB_only,0.016297,0.15,0.2,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_only,0.016293,0.1,0.25,0.3,0.55,0.65,0.85,0.95,0.0,0.0,0.0,0.1,0.03
6,PE_only,0.016292,0.1,0.15,0.45,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_only,0.016289,0.1,0.2,0.45,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.12,0.03
6,PB_only,0.016289,0.1,0.2,0.45,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.03
8,PB_only,0.016285,0.05,0.25,0.4,0.55,0.65,0.85,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_only,0.016282,0.1,0.2,0.4,0.6,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.03
6,PB_FED,0.016278,0.05,0.15,0.4,0.5,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.03
8,PB_FED,0.016278,0.2,0.25,0.45,0.5,0.65,0.75,0.95,-0.5,0.0,0.0,0.12,0.05
8,PE_only,0.016273,0.1,0.15,0.3,0.65,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.03
6,PE_only,0.016272,0.1,0.2,0.4,0.65,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.04
8,PB_only,0.016272,0.1,0.2,0.4,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.12,0.04
8,PB_only,0.01627,0.05,0.2,0.3,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.06,0.05
8,PB_FED,0.01627,0.05,0.25,0.3,0.6,0.75,0.8,0.95,1.0,0.0,0.0,0.06,0.03
8,PE_FED,0.016267,0.1,0.2,0.35,0.6,0.65,0.75,0.9,-0.5,0.0,0.0,0.06,0.03
6,PB_FED,0.016263,0.15,0.2,0.45,0.55,0.65,0.75,0.85,-0.5,0.0,0.0,0.12,0.03
6,PB_only,0.016262,0.2,0.25,0.3,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.05
6,PB_only,0.016261,0.05,0.15,0.4,0.6,0.65,0.8,0.85,0.0,0.0,0.0,0.1,0.04
8,PE_only,0.016258,0.1,0.2,0.35,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.06,0.03
8,PB_FED,0.016254,0.15,0.25,0.35,0.5,0.65,0.8,0.9,-0.5,0.0,0.0,0.12,0.05
6,PB_FED,0.016251,0.2,0.3,0.45,0.65,0.7,0.8,0.9,0.0,0.0,0.0,0.06,0.03
8,PE_PB,0.016245,0.1,0.15,0.3,0.65,0.75,0.8,0.95,0.0,0.65,0.0,0.08,0.03
8,PB_only,0.01624,0.15,0.2,0.3,0.5,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_FED,0.016238,0.15,0.3,0.4,0.65,0.7,0.8,0.9,0.0,0.0,0.0,0.1,0.05
6,PB_FED,0.016233,0.1,0.2,0.35,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.12,0.04
6,PB_only,0.01622,0.1,0.2,0.3,0.55,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_only,0.016215,0.05,0.2,0.35,0.55,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.03
8,PB_only,0.016211,0.1,0.3,0.4,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.1,0.05
8,PE_FED,0.016207,0.2,0.25,0.3,0.55,0.7,0.8,0.95,-0.5,0.0,0.0,0.12,0.05
6,PB_only,0.016198,0.05,0.15,0.3,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PE_only,0.016192,0.05,0.15,0.4,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.05
8,PB_FED,0.016192,0.2,0.3,0.4,0.65,0.65,0.85,0.9,0.5,0.0,0.0,0.1,0.03
8,PB_only,0.016188,0.2,0.25,0.45,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.05
8,PB_FED,0.016184,0.1,0.2,0.35,0.55,0.65,0.8,0.9,0.5,0.0,0.0,0.12,0.05
8,PB_FED,0.016183,0.15,0.25,0.45,0.5,0.7,0.85,0.95,0.0,0.0,0.0,0.06,0.04
8,PB_FED,0.016183,0.05,0.25,0.35,0.6,0.7,0.75,0.9,1.0,0.0,0.0,0.1,0.04
8,PB_only,0.016175,0.1,0.25,0.3,0.5,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.03
8,PB_FED,0.016175,0.1,0.25,0.45,0.6,0.65,0.8,0.95,0.5,0.0,0.0,0.08,0.05
8,PE_FED,0.016173,0.05,0.15,0.3,0.5,0.65,0.85,0.95,-0.5,0.0,0.0,0.06,0.05
8,PE_FED,0.01617,0.05,0.15,0.4,0.7,0.65,0.85,0.9,0.0,0.0,0.0,0.06,0.03
8,PE_only,0.016166,0.05,0.2,0.3,0.7,0.75,0.85,0.9,0.0,0.0,0.0,0.1,0.04
8,PB_FED,0.016162,0.1,0.25,0.35,0.65,0.7,0.75,0.85,1.0,0.0,0.0,0.12,0.04
6,PB_FED,0.01616,0.15,0.2,0.3,0.5,0.7,0.75,0.85,0.0,0.0,0.0,0.12,0.04
6,PB_only,0.016157,0.1,0.15,0.4,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_only,0.016157,0.1,0.2,0.35,0.5,0.7,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_only,0.016154,0.15,0.25,0.4,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_only,0.016154,0.15,0.25,0.4,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PE_only,0.016152,0.15,0.2,0.4,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.03
6,PB_only,0.016151,0.15,0.25,0.4,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PE_only,0.016151,0.1,0.15,0.4,0.7,0.65,0.85,0.9,0.0,0.0,0.0,0.06,0.04
8,PB_FED,0.016148,0.2,0.25,0.4,0.5,0.75,0.8,0.9,-0.5,0.0,0.0,0.06,0.03
8,PB_FED,0.016143,0.15,0.25,0.45,0.55,0.65,0.75,0.9,1.0,0.0,0.0,0.06,0.03
8,PB_only,0.016142,0.05,0.2,0.4,0.5,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.04
8,PE_only,0.016137,0.2,0.3,0.45,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_only,0.016135,0.05,0.2,0.35,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.08,0.03
6,PB_FED,0.016133,0.2,0.25,0.3,0.6,0.75,0.85,0.9,-0.5,0.0,0.0,0.12,0.03
6,PB_FED,0.016127,0.2,0.3,0.4,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.06,0.04
6,PB_FED,0.016124,0.05,0.25,0.45,0.6,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PB_FED,0.016113,0.2,0.25,0.4,0.5,0.75,0.8,0.85,-0.5,0.0,0.0,0.1,0.03
6,PB_FED,0.016111,0.1,0.3,0.45,0.7,0.7,0.85,0.9,0.0,0.0,0.0,0.1,0.04
