window,feature,strategy_score,pe_buy_floor,pe_buy_low,pe_buy_mid,pe_buy_high,pe_sell_warn,pe_sell_heavy,pe_sell_extreme,fed_buy_threshold,pb_veto_threshold,pb_confirm_threshold,drawdown_standard,drawdown_tight
6,PB_FED,-0.007124,0.15,0.3,0.45,0.65,0.65,0.85,0.95,-0.5,0.0,0.0,0.12,0.05
8,PB_only,-0.007124,0.2,0.25,0.3,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PB_FED,-0.007125,0.2,0.25,0.3,0.55,0.7,0.75,0.95,0.5,0.0,0.0,0.1,0.04
8,PB_FED,-0.007127,0.1,0.2,0.35,0.5,0.7,0.75,0.95,0.5,0.0,0.0,0.06,0.05
6,PB_only,-0.007129,0.15,0.25,0.45,0.6,0.7,0.8,0.9,0.0,0.0,0.0,0.1,0.03
8,PB_FED,-0.007129,0.2,0.25,0.45,0.5,0.75,0.8,0.85,-0.5,0.0,0.0,0.08,0.04
8,PE_FED,-0.007144,0.05,0.25,0.3,0.6,0.7,0.75,0.9,-0.5,0.0,0.0,0.1,0.05
8,PE_only,-0.007145,0.05,0.3,0.35,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_PB_FED,-0.007149,0.1,0.15,0.35,0.5,0.7,0.8,0.95,0.0,0.6,0.7,0.12,0.03
6,PB_only,-0.00715,0.15,0.2,0.3,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.1,0.05
6,PB_only,-0.007151,0.15,0.25,0.45,0.6,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.04
6,PB_FED,-0.007152,0.1,0.25,0.45,0.6,0.65,0.8,0.85,-0.5,0.0,0.0,0.08,0.04
8,PE_PB_FED,-0.007153,0.05,0.15,0.4,0.5,0.65,0.8,0.95,0.0,0.65,0.75,0.12,0.05
8,PB_only,-0.007154,0.1,0.2,0.45,0.5,0.7,0.8,0.9,0.0,0.0,0.0,0.1,0.03
8,PB_only,-0.007159,0.05,0.2,0.4,0.5,0.75,0.85,0.9,0.0,0.0,0.0,0.1,0.03
6,PE_only,-0.007164,0.1,0.2,0.35,0.7,0.65,0.8,0.95,0.0,0.0,0.0,0.12,0.04
6,PB_only,-0.007165,0.1,0.25,0.3,0.55,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_FED,-0.007169,0.1,0.25,0.45,0.65,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PE_only,-0.007171,0.1,0.25,0.4,0.65,0.65,0.75,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_FED,-0.007172,0.05,0.2,0.35,0.6,0.7,0.85,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.007173,0.05,0.25,0.45,0.7,0.75,0.8,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.007176,0.2,0.25,0.45,0.7,0.65,0.85,0.9,-0.5,0.0,0.0,0.08,0.03
8,PB_FED,-0.007177,0.1,0.25,0.45,0.5,0.75,0.8,0.95,-0.5,0.0,0.0,0.06,0.04
6,PB_only,-0.007179,0.05,0.2,0.35,0.55,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.03
8,PE_only,-0.007179,0.1,0.3,0.4,0.65,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PE_only,-0.007179,0.1,0.3,0.4,0.65,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.04
8,PB_FED,-0.007181,0.15,0.3,0.4,0.5,0.7,0.85,0.95,0.0,0.0,0.0,0.06,0.04
8,PB_FED,-0.007181,0.05,0.3,0.35,0.5,0.75,0.85,0.9,0.0,0.0,0.0,0.06,0.04
6,PB_FED,-0.007182,0.1,0.2,0.35,0.5,0.7,0.75,0.9,-0.5,0.0,0.0,0.12,0.03
6,PB_FED,-0.007185,0.05,0.25,0.3,0.6,0.75,0.85,0.9,0.0,0.0,0.0,0.12,0.04
8,PB_FED,-0.007189,0.05,0.15,0.3,0.55,0.7,0.8,0.85,0.5,0.0,0.0,0.12,0.05
6,PE_only,-0.007195,0.1,0.15,0.35,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.12,0.03
6,PB_only,-0.007195,0.2,0.25,0.45,0.6,0.65,0.75,0.85,0.0,0.0,0.0,0.12,0.04
6,PB_only,-0.007198,0.05,0.2,0.45,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.12,0.04
8,PB_only,-0.007199,0.05,0.15,0.4,0.5,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.03
8,PB_only,-0.0072,0.05,0.15,0.45,0.5,0.75,0.8,0.95,0.0,0.0,0.0,0.12,0.03
8,PB_only,-0.0072,0.05,0.15,0.45,0.5,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_FED,-0.007202,0.15,0.3,0.35,0.7,0.7,0.85,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.007203,0.05,0.2,0.4,0.7,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.007203,0.2,0.25,0.45,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.03
6,PE_only,-0.007205,0.15,0.2,0.35,0.7,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_FED,-0.007209,0.15,0.25,0.3,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.08,0.04
8,PE_PB_FED,-0.007216,0.1,0.25,0.45,0.65,0.75,0.8,0.95,0.0,0.6,0.75,0.12,0.03
6,PB_FED,-0.007217,0.2,0.3,0.45,0.65,0.65,0.85,0.95,-0.5,0.0,0.0,0.08,0.03
6,PE_only,-0.007218,0.05,0.15,0.35,0.65,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_FED,-0.007219,0.05,0.25,0.35,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.1,0.05
8,PE_only,-0.007219,0.2,0.3,0.45,0.65,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_PB_FED,-0.007224,0.05,0.25,0.45,0.7,0.65,0.75,0.95,0.0,0.6,0.75,0.12,0.04
6,PB_FED,-0.007225,0.05,0.25,0.45,0.6,0.7,0.75,0.95,-0.5,0.0,0.0,0.06,0.04
6,PB_only,-0.007227,0.05,0.15,0.3,0.5,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.04
8,PE_PB_FED,-0.007231,0.1,0.15,0.3,0.65,0.7,0.85,0.95,0.0,0.55,0.8,0.1,0.04
8,PB_FED,-0.007233,0.1,0.25,0.35,0.55,0.65,0.75,0.85,0.5,0.0,0.0,0.06,0.04
6,PB_only,-0.007235,0.05,0.15,0.35,0.55,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.05
6,PB_FED,-0.007236,0.1,0.3,0.35,0.6,0.7,0.75,0.9,-0.5,0.0,0.0,0.06,0.05
6,PE_only,-0.007237,0.1,0.25,0.3,0.7,0.7,0.8,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_only,-0.007241,0.1,0.2,0.35,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.007243,0.1,0.2,0.45,0.7,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PE_FED,-0.007246,0.1,0.2,0.3,0.55,0.7,0.75,0.9,-0.5,0.0,0.0,0.1,0.04
6,PB_only,-0.007247,0.15,0.2,0.35,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.04
8,PB_FED,-0.007251,0.1,0.2,0.45,0.55,0.65,0.75,0.9,0.5,0.0,0.0,0.1,0.04
6,PB_only,-0.007252,0.05,0.25,0.4,0.6,0.7,0.8,0.85,0.0,0.0,0.0,0.06,0.03
6,PB_FED,-0.007255,0.2,0.25,0.35,0.55,0.7,0.75,0.95,0.0,0.0,0.0,0.12,0.05
6,PE_only,-0.007258,0.1,0.15,0.35,0.65,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.007259,0.1,0.15,0.3,0.5,0.7,0.75,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_PB_FED,-0.007259,0.15,0.25,0.4,0.7,0.65,0.8,0.95,0.0,0.55,0.7,0.12,0.03
6,PB_FED,-0.00726,0.1,0.15,0.4,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.06,0.05
8,PE_FED,-0.007263,0.15,0.2,0.3,0.5,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.03
6,PE_only,-0.007264,0.1,0.15,0.45,0.7,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_PB_FED,-0.007266,0.1,0.15,0.4,0.65,0.7,0.85,0.95,0.0,0.55,0.7,0.08,0.03
8,PE_only,-0.007268,0.1,0.15,0.3,0.6,0.7,0.8,0.9,0.0,0.0,0.0,0.06,0.03
6,PB_only,-0.00727,0.15,0.2,0.4,0.55,0.7,0.8,0.9,0.0,0.0,0.0,0.1,0.03
8,PE_FED,-0.007275,0.05,0.15,0.3,0.5,0.75,0.85,0.95,-0.5,0.0,0.0,0.12,0.04
6,PB_FED,-0.007276,0.1,0.25,0.3,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.12,0.05
6,PB_FED,-0.007276,0.15,0.2,0.3,0.5,0.65,0.75,0.85,-0.5,0.0,0.0,0.1,0.04
8,PE_FED,-0.007278,0.1,0.2,0.45,0.6,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PE_only,-0.007279,0.05,0.2,0.3,0.55,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.007281,0.1,0.25,0.4,0.5,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.05
8,PB_only,-0.007281,0.1,0.25,0.35,0.5,0.7,0.85,0.9,0.0,0.0,0.0,0.06,0.03
8,PE_only,-0.007283,0.05,0.15,0.3,0.65,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.03
6,PB_FED,-0.007286,0.2,0.3,0.4,0.65,0.75,0.8,0.95,0.0,0.0,0.0,0.06,0.04
6,PB_only,-0.00729,0.1,0.25,0.35,0.55,0.65,0.85,0.9,0.0,0.0,0.0,0.12,0.03
8,PB_FED,-0.00729,0.1,0.25,0.4,0.6,0.7,0.8,0.85,0.5,0.0,0.0,0.08,0.04
6,PE_only,-0.007291,0.05,0.15,0.45,0.7,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PE_PB_FED,-0.007293,0.1,0.15,0.3,0.7,0.65,0.75,0.9,0.0,0.55,0.7,0.12,0.04
6,PB_FED,-0.007296,0.1,0.25,0.4,0.6,0.7,0.8,0.85,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.007297,0.15,0.25,0.3,0.7,0.75,0.85,0.9,0.0,0.0,0.0,0.1,0.05
8,PE_only,-0.007298,0.1,0.15,0.3,0.65,0.65,0.8,0.85,0.0,0.0,0.0,0.08,0.04
8,PB_only,-0.007299,0.15,0.25,0.45,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.05
6,PB_FED,-0.007307,0.05,0.25,0.45,0.6,0.7,0.75,0.9,0.0,0.0,0.0,0.12,0.05
8,PE_only,-0.007307,0.05,0.15,0.35,0.6,0.7,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_PB_FED,-0.007309,0.15,0.2,0.45,0.6,0.75,0.8,0.95,0.0,0.6,0.8,0.12,0.04
8,PE_only,-0.00731,0.1,0.25,0.35,0.65,0.65,0.75,0.9,0.0,0.0,0.0,0.06,0.03
8,PE_PB_FED,-0.007316,0.1,0.15,0.3,0.65,0.65,0.85,0.95,-0.5,0.6,0.8,0.12,0.03
8,PB_only,-0.007316,0.15,0.25,0.4,0.5,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PB_FED,-0.007316,0.2,0.3,0.4,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.08,0.05
6,PB_FED,-0.00732,0.1,0.15,0.45,0.55,0.65,0.8,0.95,-0.5,0.0,0.0,0.08,0.03
8,PE_FED,-0.00732,0.15,0.2,0.45,0.55,0.65,0.85,0.95,-0.5,0.0,0.0,0.06,0.04
8,PE_PB_FED,-0.007329,0.05,0.15,0.45,0.7,0.7,0.8,0.9,0.0,0.65,0.7,0.12,0.05
8,PB_only,-0.007331,0.05,0.25,0.35,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.06,0.05
8,PB_only,-0.007331,0.05,0.25,0.35,0.55,0.7,0.85,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_FED,-0.007332,0.05,0.25,0.4,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.04
8,PE_FED,-0.007336,0.15,0.3,0.4,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.04
8,PE_FED,-0.007337,0.05,0.15,0.4,0.55,0.7,0.8,0.9,-0.5,0.0,0.0,0.1,0.03
6,PB_only,-0.007341,0.1,0.15,0.45,0.6,0.75,0.85,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_only,-0.007349,0.05,0.25,0.3,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.08,0.03
8,PE_only,-0.00735,0.1,0.3,0.4,0.7,0.65,0.75,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_FED,-0.007353,0.05,0.25,0.3,0.65,0.7,0.75,0.85,-0.5,0.0,0.0,0.08,0.03
8,PB_only,-0.007355,0.15,0.2,0.3,0.5,0.75,0.85,0.9,0.0,0.0,0.0,0.1,0.05
6,PB_FED,-0.007357,0.15,0.25,0.3,0.55,0.75,0.8,0.95,-0.5,0.0,0.0,0.08,0.03
8,PE_FED,-0.007363,0.15,0.2,0.35,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.007364,0.1,0.15,0.3,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.007364,0.1,0.15,0.3,0.55,0.65,0.85,0.95,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.007365,0.1,0.15,0.35,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.007365,0.05,0.3,0.4,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.12,0.04
6,PB_only,-0.007369,0.05,0.2,0.35,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.04
6,PB_FED,-0.007369,0.2,0.3,0.45,0.65,0.75,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PE_FED,-0.007371,0.05,0.3,0.4,0.7,0.65,0.75,0.85,-0.5,0.0,0.0,0.12,0.05
6,PB_only,-0.007375,0.1,0.3,0.4,0.6,0.7,0.75,0.9,0.0,0.0,0.0,0.06,0.04
8,PE_FED,-0.007379,0.2,0.25,0.3,0.55,0.7,0.8,0.95,-0.5,0.0,0.0,0.12,0.05
6,PB_only,-0.007383,0.1,0.15,0.4,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.03
8,PE_FED,-0.007384,0.05,0.25,0.3,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.007392,0.15,0.2,0.35,0.55,0.7,0.75,0.85,0.0,0.0,0.0,0.08,0.03
8,PB_only,-0.007397,0.1,0.2,0.35,0.5,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.05
6,PB_FED,-0.007398,0.15,0.2,0.35,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.0074,0.1,0.2,0.35,0.55,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.007401,0.05,0.15,0.3,0.55,0.75,0.85,0.95,0.0,0.0,0.0,0.08,0.05
6,PE_only,-0.007402,0.15,0.25,0.35,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.12,0.03
8,PE_PB_FED,-0.007406,0.2,0.25,0.45,0.65,0.75,0.8,0.95,0.0,0.65,0.75,0.08,0.04
8,PE_FED,-0.007414,0.05,0.2,0.45,0.55,0.7,0.85,0.95,-0.5,0.0,0.0,0.08,0.03
8,PB_FED,-0.007417,0.1,0.2,0.4,0.55,0.7,0.8,0.95,0.5,0.0,0.0,0.08,0.03
6,PB_FED,-0.007421,0.15,0.2,0.3,0.55,0.75,0.85,0.95,-0.5,0.0,0.0,0.08,0.05
8,PE_only,-0.007428,0.05,0.3,0.35,0.7,0.65,0.8,0.9,0.0,0.0,0.0,0.06,0.04
8,PE_PB_FED,-0.007429,0.1,0.15,0.3,0.55,0.65,0.8,0.95,0.0,0.5,0.7,0.08,0.03
6,PB_only,-0.00743,0.15,0.3,0.35,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.03
6,PB_only,-0.00743,0.1,0.15,0.3,0.5,0.7,0.75,0.85,0.0,0.0,0.0,0.06,0.04
8,PB_FED,-0.00743,0.1,0.25,0.45,0.65,0.65,0.8,0.95,0.5,0.0,0.0,0.06,0.05
6,PB_FED,-0.007432,0.1,0.15,0.45,0.55,0.7,0.8,0.9,-0.5,0.0,0.0,0.06,0.05
8,PE_only,-0.007432,0.05,0.3,0.45,0.7,0.7,0.75,0.9,0.0,0.0,0.0,0.08,0.03
8,PB_only,-0.007432,0.15,0.25,0.3,0.5,0.7,0.8,0.9,0.0,0.0,0.0,0.06,0.05
6,PB_FED,-0.007433,0.15,0.2,0.4,0.55,0.75,0.8,0.9,-0.5,0.0,0.0,0.1,0.05
8,PE_FED,-0.007435,0.05,0.15,0.3,0.5,0.65,0.85,0.95,-0.5,0.0,0.0,0.06,0.05
8,PE_PB_FED,-0.007438,0.05,0.25,0.4,0.6,0.75,0.8,0.95,0.0,0.6,0.7,0.12,0.03
6,PB_only,-0.007445,0.05,0.25,0.4,0.6,0.75,0.8,0.95,0.0,0.0,0.0,0.12,0.03
6,PB_only,-0.00745,0.05,0.15,0.35,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.007451,0.15,0.25,0.3,0.7,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.05
6,PB_only,-0.007452,0.15,0.2,0.3,0.55,0.7,0.85,0.9,0.0,0.0,0.0,0.12,0.04
8,PE_PB_FED,-0.007455,0.05,0.25,0.3,0.55,0.65,0.8,0.95,0.0,0.65,0.7,0.08,0.04
6,PB_only,-0.007457,0.15,0.2,0.4,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.007462,0.1,0.2,0.3,0.55,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_PB,-0.007466,0.1,0.2,0.4,0.7,0.65,0.8,0.95,0.0,0.65,0.0,0.06,0.03
8,PE_only,-0.00747,0.15,0.25,0.3,0.7,0.75,0.8,0.85,0.0,0.0,0.0,0.08,0.04
8,PE_FED,-0.00747,0.05,0.25,0.3,0.55,0.75,0.85,0.95,-0.5,0.0,0.0,0.08,0.03
6,PB_only,-0.007472,0.05,0.15,0.4,0.55,0.65,0.75,0.85,0.0,0.0,0.0,0.08,0.04
6,PB_only,-0.007472,0.05,0.25,0.45,0.6,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.03
8,PE_FED,-0.007476,0.2,0.25,0.35,0.55,0.7,0.8,0.95,-0.5,0.0,0.0,0.1,0.04
8,PE_only,-0.00748,0.05,0.2,0.45,0.6,0.75,0.85,0.95,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.007487,0.1,0.15,0.4,0.55,0.65,0.8,0.9,0.0,0.0,0.0,0.08,0.05
8,PE_only,-0.007491,0.2,0.25,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.08,0.04
8,PE_only,-0.007491,0.2,0.25,0.35,0.6,0.7,0.75,0.95,0.0,0.0,0.0,0.08,0.04
8,PE_PB,-0.007493,0.05,0.2,0.3,0.7,0.7,0.8,0.95,0.0,0.65,0.0,0.06,0.05
8,PB_FED,-0.007493,0.05,0.15,0.35,0.55,0.75,0.8,0.95,0.5,0.0,0.0,0.12,0.05
8,PB_FED,-0.007497,0.05,0.3,0.4,0.65,0.7,0.75,0.85,0.5,0.0,0.0,0.12,0.04
8,PB_only,-0.007498,0.05,0.3,0.45,0.6,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.05
8,PE_FED,-0.007501,0.1,0.15,0.3,0.55,0.7,0.8,0.85,0.0,0.0,0.0,0.12,0.05
8,PB_FED,-0.007502,0.2,0.3,0.35,0.5,0.65,0.8,0.85,-0.5,0.0,0.0,0.1,0.04
8,PB_only,-0.007504,0.1,0.3,0.45,0.55,0.65,0.85,0.9,0.0,0.0,0.0,0.06,0.03
6,PB_FED,-0.007505,0.05,0.2,0.3,0.5,0.65,0.75,0.85,0.0,0.0,0.0,0.1,0.05
8,PE_PB_FED,-0.007506,0.15,0.25,0.35,0.7,0.7,0.75,0.95,-0.5,0.6,0.75,0.1,0.03
6,PE_only,-0.007511,0.1,0.2,0.4,0.7,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_FED,-0.007511,0.15,0.25,0.4,0.6,0.65,0.85,0.95,0.0,0.0,0.0,0.08,0.03
8,PE_only,-0.007511,0.05,0.15,0.45,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.04
8,PE_only,-0.007511,0.05,0.15,0.45,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.06,0.04
8,PE_FED,-0.007511,0.1,0.15,0.35,0.6,0.7,0.8,0.85,-0.5,0.0,0.0,0.12,0.03
8,PE_FED,-0.007511,0.1,0.15,0.35,0.6,0.75,0.8,0.85,-0.5,0.0,0.0,0.06,0.03
8,PE_FED,-0.007512,0.15,0.2,0.35,0.6,0.65,0.85,0.9,-0.5,0.0,0.0,0.12,0.04
8,PE_FED,-0.007515,0.15,0.25,0.45,0.5,0.7,0.8,0.95,0.0,0.0,0.0,0.06,0.05
6,PB_only,-0.007524,0.1,0.25,0.3,0.55,0.7,0.8,0.95,0.0,0.0,0.0,0.06,0.03
8,PE_only,-0.007524,0.05,0.15,0.4,0.65,0.65,0.8,0.85,0.0,0.0,0.0,0.12,0.04
8,PE_FED,-0.007525,0.05,0.2,0.4,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.007526,0.05,0.15,0.4,0.6,0.7,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_PB_FED,-0.007528,0.1,0.25,0.3,0.6,0.65,0.8,0.95,-0.5,0.65,0.7,0.1,0.03
6,PE_only,-0.007531,0.1,0.25,0.3,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.007536,0.1,0.3,0.45,0.6,0.65,0.75,0.9,0.0,0.0,0.0,0.06,0.03
8,PB_FED,-0.007538,0.1,0.25,0.45,0.5,0.7,0.85,0.9,-0.5,0.0,0.0,0.1,0.04
8,PE_PB_FED,-0.00754,0.05,0.2,0.35,0.55,0.7,0.75,0.95,0.0,0.55,0.8,0.1,0.03
8,PE_FED,-0.007541,0.2,0.25,0.4,0.65,0.7,0.85,0.9,-0.5,0.0,0.0,0.06,0.04
8,PE_FED,-0.007544,0.05,0.25,0.4,0.65,0.75,0.85,0.9,-0.5,0.0,0.0,0.06,0.03
8,PE_FED,-0.007548,0.05,0.3,0.4,0.7,0.7,0.75,0.85,0.0,0.0,0.0,0.1,0.04
6,PE_only,-0.007551,0.1,0.15,0.4,0.65,0.65,0.8,0.95,0.0,0.0,0.0,0.12,0.04
8,PB_only,-0.007551,0.05,0.15,0.35,0.5,0.7,0.85,0.95,0.0,0.0,0.0,0.08,0.04
8,PE_only,-0.007553,0.2,0.3,0.4,0.7,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.04
8,PB_FED,-0.007553,0.2,0.3,0.45,0.5,0.7,0.8,0.95,0.0,0.0,0.0,0.12,0.04
8,PE_only,-0.007554,0.05,0.25,0.3,0.65,0.65,0.8,0.9,0.0,0.0,0.0,0.12,0.03
8,PE_only,-0.007556,0.2,0.25,0.3,0.6,0.7,0.8,0.95,0.0,0.0,0.0,0.06,0.05
6,PE_only,-0.007557,0.05,0.2,0.4,0.7,0.65,0.75,0.95,0.0,0.0,0.0,0.12,0.05
6,PB_only,-0.007558,0.1,0.2,0.35,0.55,0.7,0.75,0.9,0.0,0.0,0.0,0.1,0.04
6,PB_only,-0.007561,0.05,0.15,0.4,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.08,0.04
6,PB_FED,-0.007561,0.05,0.15,0.3,0.5,0.65,0.75,0.85,-0.5,0.0,0.0,0.12,0.05
8,PE_only,-0.007563,0.1,0.2,0.45,0.7,0.75,0.8,0.85,0.0,0.0,0.0,0.06,0.05
8,PE_only,-0.007565,0.15,0.3,0.35,0.6,0.65,0.75,0.95,0.0,0.0,0.0,0.1,0.03
8,PB_FED,-0.007565,0.2,0.3,0.35,0.65,0.7,0.8,0.9,0.5,0.0,0.0,0.08,0.03
8,PB_FED,-0.007565,0.2,0.3,0.35,0.65,0.75,0.8,0.9,0.5,0.0,0.0,0.06,0.03
6,PB_FED,-0.007568,0.15,0.25,0.35,0.55,0.75,0.8,0.9,0.0,0.0,0.0,0.1,0.04
8,PE_only,-0.007569,0.1,0.2,0.45,0.65,0.75,0.8,0.9,0.0,0.0,0.0,0.12,0.03
6,PB_only,-0.007573,0.05,0.15,0.45,0.55,0.65,0.8,0.85,0.0,0.0,0.0,0.08,0.04
8,PE_PB,-0.007573,0.05,0.15,0.35,0.7,0.65,0.85,0.95,0.0,0.65,0.0,0.06,0.05
6,PB_only,-0.007581,0.05,0.15,0.3,0.5,0.65,0.8,0.85,0.0,0.0,0.0,0.06,0.03
6,PB_only,-0.007581,0.05,0.2,0.3,0.55,0.75,0.8,0.95,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.007587,0.1,0.15,0.4,0.5,0.7,0.85,0.9,0.0,0.0,0.0,0.08,0.05
6,PB_only,-0.007588,0.05,0.2,0.3,0.6,0.65,0.85,0.9,0.0,0.0,0.0,0.06,0.05
6,PB_FED,-0.007591,0.15,0.2,0.45,0.55,0.7,0.75,0.85,-0.5,0.0,0.0,0.08,0.05
8,PB_FED,-0.007595,0.15,0.2,0.45,0.5,0.7,0.75,0.95,0.5,0.0,0.0,0.1,0.03
6,PB_only,-0.007596,0.1,0.15,0.45,0.6,0.75,0.8,0.85,0.0,0.0,0.0,0.08,0.05
8,PB_only,-0.007596,0.05,0.3,0.45,0.55,0.65,0.75,0.95,0.0,0.0,0.0,0.08,0.03
8,PB_only,-0.007597,0.2,0.25,0.35,0.5,0.65,0.75,0.95,0.0,0.0,0.0,0.06,0.03
6,PE_only,-0.0076,0.05,0.25,0.3,0.7,0.7,0.75,0.95,0.0,0.0,0.0,0.1,0.04
6,PE_only,-0.007603,0.05,0.25,0.3,0.7,0.75,0.8,0.95,0.0,0.0,0.0,0.1,0.05
8,PB_FED,-0.007608,0.05,0.3,0.35,0.5,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.04
8,PE_FED,-0.007614,0.05,0.25,0.45,0.55,0.75,0.8,0.95,-0.5,0.0,0.0,0.08,0.05
8,PE_FED,-0.007614,0.05,0.25,0.45,0.55,0.65,0.8,0.95,-0.5,0.0,0.0,0.06,0.05
8,PE_FED,-0.007617,0.05,0.25,0.45,0.55,0.65,0.75,0.9,0.0,0.0,0.0,0.1,0.03
6,PB_only,-0.007618,0.05,0.25,0.35,0.55,0.65,0.75,0.85,0.0,0.0,0.0,0.1,0.03
8,PE_FED,-0.007619,0.15,0.2,0.45,0.5,0.65,0.85,0.95,0.0,0.0,0.0,0.06,0.03
8,PE_only,-0.00762,0.15,0.3,0.45,0.65,0.75,0.85,0.95,0.0,0.0,0.0,0.12,0.05
